"","Fold Change","log2(FC)"
"2.149/1079.33244",0.057947,-4.1091
"2.129/792.30619",0.058067,-4.1061
"2.114/925.24564",0.058207,-4.1027
"2.120/503.16202",0.058661,-4.0915
"2.070/455.34270",0.058704,-4.0904
"1.432/474.22062",0.059319,-4.0754
"2.135/674.20195",0.059719,-4.0657
"2.347/443.25049",0.060097,-4.0566
"0.560/189.04284",0.060986,-4.0354
"2.141/926.81989",0.061146,-4.0316
"2.396/434.17514",0.061263,-4.0288
"2.148/998.30640",0.061266,-4.0288
"2.130/1190.34842",0.062418,-4.0019
"2.127/611.16097",0.062816,-3.9927
"0.573/483.13332",0.063011,-3.9882
"2.157/674.34845",15.851,3.9865
"2.202/728.23079",0.063504,-3.977
"2.256/898.47499",0.063943,-3.9671
"2.138/648.32339",0.064911,-3.9454
"2.136/692.18962",0.065014,-3.9431
"2.705/647.34534",0.065756,-3.9267
"2.138/517.08998",0.066211,-3.9168
"1.632/263.09742",0.067245,-3.8944
"1.576/645.15851",14.78,3.8856
"2.385/447.22666",0.06911,-3.855
"2.135/693.18627",0.069369,-3.8496
"2.740/763.36150",14.339,3.8418
"2.131/776.24243",0.069801,-3.8406
"3.140/351.21732",0.071209,-3.8118
"2.740/897.08124",13.961,3.8034
"0.610/127.00342",0.072109,-3.7937
"2.117/901.20172",0.072202,-3.7918
"2.500/512.34388",13.776,3.7841
"2.132/783.26144",0.072838,-3.7792
"2.114/450.10257",0.07303,-3.7754
"2.266/443.70775",13.639,3.7696
"1.794/517.17629",0.074197,-3.7525
"2.220/814.11593",13.421,3.7464
"2.740/1083.89403",13.389,3.743
"1.655/701.19097",0.074879,-3.7393
"2.738/1072.11192",13.335,3.7371
"2.187/274.03936",13.28,3.7311
"0.585/267.55332",0.076281,-3.7125
"2.124/849.25219",0.076867,-3.7015
"2.151/491.06654",12.94,3.6937
"2.740/1076.10273",12.907,3.6901
"2.736/1072.30810",12.827,3.6811
"2.188/399.27229",0.078379,-3.6734
"0.607/170.99509",0.07839,-3.6732
"0.719/283.09643",12.739,3.6712
"2.201/470.30870",0.078666,-3.6681
"0.741/953.27130",0.078884,-3.6641
"1.426/763.19241",0.079046,-3.6612
"1.293/482.12018",0.079062,-3.6609
"2.736/700.83457",0.079253,-3.6574
"3.183/395.10726",0.079425,-3.6543
"0.994/231.13446",12.532,3.6476
"0.651/281.05354",0.079801,-3.6474
"2.600/391.16272",0.079844,-3.6467
"0.731/774.18551",12.361,3.6277
"0.460/282.95252",12.194,3.6081
"2.251/514.28679",12.164,3.6046
"0.817/370.05563",0.082684,-3.5963
"0.641/207.99963",0.082964,-3.5914
"2.144/307.12255",0.083059,-3.5897
"2.739/631.38389",0.083611,-3.5802
"0.744/149.02731",0.084016,-3.5732
"2.130/702.23356",0.084506,-3.5648
"2.134/449.09566",0.084853,-3.5589
"2.235/304.04892",11.706,3.5491
"0.437/228.97516",11.687,3.5468
"2.123/620.70680",0.086085,-3.5381
"0.769/718.23517",0.086261,-3.5352
"0.769/161.04676",0.08627,-3.535
"2.235/373.20729",0.086715,-3.5276
"2.741/763.50497",11.53,3.5273
"0.565/129.99438",11.474,3.5203
"2.113/886.29392",0.087198,-3.5196
"0.774/613.07049",0.087337,-3.5173
"2.243/647.30670",0.087415,-3.516
"0.735/290.03378",0.088458,-3.4989
"2.657/426.19397",0.089205,-3.4867
"0.979/340.12523",0.089218,-3.4865
"2.110/325.71744",0.089417,-3.4833
"2.163/355.19708",0.08976,-3.4778
"0.644/523.10151",0.089955,-3.4747
"2.353/338.13023",11.055,3.4667
"2.148/385.25305",0.090517,-3.4657
"2.740/896.75291",11.011,3.4608
"0.761/566.15639",0.090915,-3.4593
"0.460/534.76343",0.091959,-3.4429
"2.740/1083.69560",10.867,3.4418
"2.404/489.23545",0.092215,-3.4389
"2.180/363.16659",0.092552,-3.4336
"2.741/763.64954",10.762,3.4278
"0.902/452.09206",0.093083,-3.4253
"2.169/768.27150",0.093114,-3.4249
"2.260/230.01241",10.718,3.422
"0.556/215.03699",0.093422,-3.4201
"1.425/703.18749",0.093828,-3.4138
"2.154/558.28911",0.094067,-3.4102
"2.135/662.24178",10.617,3.4083
"2.778/731.32084",10.598,3.4057
"0.776/428.27990",0.094483,-3.4038
"2.361/253.02891",10.582,3.4036
"1.938/497.05017",10.581,3.4034
"0.878/675.08959",10.542,3.3981
"2.504/564.27231",0.095224,-3.3925
"0.782/586.19253",0.095775,-3.3842
"2.147/559.19529",0.095937,-3.3818
"2.169/397.18398",0.096069,-3.3798
"3.565/329.04585",0.096118,-3.379
"3.107/201.14931",0.096327,-3.3759
"0.980/612.10183",0.096867,-3.3679
"0.460/184.98555",10.3,3.3646
"2.349/431.18443",0.097422,-3.3596
"2.099/403.12248",0.097611,-3.3568
"2.228/692.83940",10.219,3.3531
"2.219/366.13842",10.196,3.3499
"0.825/414.18333",0.098183,-3.3484
"2.124/525.23079",0.098262,-3.3472
"0.560/225.01980",0.098902,-3.3379
"0.781/148.06341",0.09909,-3.3351
"2.241/414.23422",0.10007,-3.3209
"0.869/325.06386",0.1002,-3.319
"0.785/369.04750",9.9708,3.3177
"2.773/548.27926",9.9607,3.3163
"2.159/460.24039",0.10053,-3.3143
"0.577/158.05909",0.10059,-3.3134
"0.581/264.93418",0.10094,-3.3085
"1.139/605.37337",9.8961,3.3069
"0.644/539.07673",0.10117,-3.3052
"0.632/302.03302",0.10148,-3.3007
"2.291/279.14538",0.10174,-3.2971
"2.130/348.15923",0.10212,-3.2917
"2.739/763.21953",9.7701,3.2884
"0.683/461.97081",0.10309,-3.278
"2.200/546.13489",9.6414,3.2692
"2.127/634.30522",0.10379,-3.2683
"0.745/547.07410",0.10438,-3.2601
"2.133/426.15464",9.5676,3.2582
"2.128/371.19356",9.5339,3.2531
"2.314/372.21105",0.10539,-3.2462
"0.742/276.13965",0.10584,-3.2401
"2.119/302.17185",0.10596,-3.2383
"0.681/322.08127",0.10602,-3.2376
"0.460/696.87987",0.10608,-3.2367
"0.736/487.18292",0.10651,-3.2309
"0.990/587.21892",0.10655,-3.2304
"0.643/296.06904",0.10683,-3.2266
"2.996/164.07171",0.10685,-3.2264
"2.305/458.24325",0.10728,-3.2206
"0.584/226.97844",0.10732,-3.22
"2.704/1147.74149",9.3115,3.219
"2.137/524.08913",0.10755,-3.2169
"0.775/634.25587",0.10796,-3.2114
"2.143/517.26241",0.10799,-3.2111
"2.079/364.15488",9.2538,3.21
"2.148/557.19881",0.10833,-3.2065
"2.740/763.07280",9.2019,3.2019
"0.663/262.05039",9.1667,3.1964
"0.789/279.11662",0.10933,-3.1933
"2.148/677.13087",9.1312,3.1908
"1.042/627.35733",9.0862,3.1837
"1.039/643.33371",9.0751,3.1819
"0.568/116.97180",0.11039,-3.1794
"0.460/452.78273",0.11043,-3.1788
"2.336/425.20208",0.11075,-3.1746
"0.679/486.01140",0.11131,-3.1673
"0.738/334.05447",0.11152,-3.1646
"0.555/152.97852",8.9512,3.1621
"0.594/297.07442",0.11199,-3.1586
"0.576/298.15055",8.8358,3.1434
"1.855/257.07695",8.7662,3.132
"0.681/523.97411",0.11477,-3.1231
"0.744/684.23562",0.11529,-3.1166
"0.722/515.12408",8.6727,3.1165
"2.139/364.98716",0.11558,-3.113
"0.671/549.21600",8.6358,3.1103
"0.578/285.10720",0.11607,-3.107
"0.751/472.25090",8.6119,3.1063
"0.972/164.89062",0.11668,-3.0994
"2.171/300.10239",8.5477,3.0955
"2.740/896.91903",8.5271,3.0921
"1.047/295.11304",0.11769,-3.087
"0.776/319.12836",0.1182,-3.0807
"2.180/322.14101",8.4494,3.0788
"0.867/482.11930",8.4345,3.0763
"2.519/446.21558",0.11863,-3.0754
"2.130/316.18860",0.11872,-3.0743
"0.958/619.99311",0.11913,-3.0693
"1.044/444.19205",8.3504,3.0618
"0.970/116.90670",0.11979,-3.0614
"2.345/402.15793",0.12014,-3.0572
"2.354/300.15672",8.3216,3.0569
"0.731/812.14293",8.3201,3.0566
"2.297/680.34263",0.12025,-3.0558
"1.352/343.07216",0.12031,-3.0552
"0.460/352.81805",0.12047,-3.0532
"2.127/715.20926",0.12112,-3.0454
"1.144/641.34963",8.2461,3.0437
"1.043/641.35173",8.2461,3.0437
"2.132/446.13350",8.2367,3.0421
"2.244/312.06469",8.1598,3.0285
"0.944/967.25334",8.1245,3.0223
"0.775/615.06866",0.12347,-3.0177
"0.565/142.99856",8.0968,3.0174
"2.134/690.24387",0.12375,-3.0145
"2.204/428.17093",8.0768,3.0138
"2.134/329.09263",0.12387,-3.0132
"2.707/814.53709",8.0504,3.0091
"0.684/539.94364",0.125,-3
"0.586/218.10440",0.12524,-2.9972
"0.625/248.12439",0.12561,-2.9929
"1.599/316.01263",7.9293,2.9872
"2.749/558.30036",7.9078,2.9833
"0.819/377.03409",0.12668,-2.9807
"2.399/474.23445",7.8935,2.9807
"0.577/259.13084",0.1271,-2.9759
"0.730/834.11964",7.8551,2.9736
"0.764/618.15660",0.1277,-2.9692
"0.578/496.13450",0.12795,-2.9663
"2.380/831.46384",7.8152,2.9663
"0.742/393.15054",0.12828,-2.9626
"0.568/209.06659",0.12865,-2.9585
"0.616/594.18109",0.12872,-2.9577
"2.123/797.25949",0.12873,-2.9576
"2.737/1071.91203",7.7364,2.9517
"2.740/1075.90528",7.7049,2.9458
"0.869/357.05463",0.13009,-2.9425
"0.694/591.12330",7.6801,2.9411
"0.747/238.02542",0.1304,-2.939
"2.706/814.39037",7.6667,2.9386
"0.767/587.20212",0.13057,-2.9372
"2.198/444.24444",0.13067,-2.936
"2.199/1133.36654",0.13092,-2.9332
"2.135/698.23684",0.13099,-2.9324
"1.366/129.05608",0.13202,-2.9212
"0.568/362.04894",7.5706,2.9204
"0.460/115.00332",0.13212,-2.9201
"1.046/378.11204",7.5587,2.9181
"2.362/435.22449",0.13258,-2.915
"2.135/544.13509",0.13299,-2.9106
"0.624/186.03024",0.13311,-2.9093
"0.758/300.16334",0.13335,-2.9067
"0.753/487.06805",0.13343,-2.9058
"1.501/321.07240",7.476,2.9023
"2.157/284.08831",7.4751,2.9021
"0.554/111.94586",0.13392,-2.9006
"2.701/1168.54711",7.4431,2.8959
"2.174/519.26844",0.13496,-2.8894
"0.888/111.00922",0.135,-2.8889
"0.724/531.09986",7.3937,2.8863
"1.101/266.16036",7.3848,2.8846
"0.594/744.23043",7.3759,2.8828
"2.705/814.25291",7.3506,2.8779
"2.225/458.26124",0.13631,-2.875
"0.982/844.28000",7.3267,2.8732
"0.673/835.04841",0.13651,-2.873
"0.664/704.10817",7.3172,2.8713
"1.093/348.17018",0.13674,-2.8705
"0.578/295.06530",0.13704,-2.8674
"0.756/373.17184",0.1371,-2.8667
"2.135/659.29374",0.13724,-2.8653
"0.451/129.01906",7.2828,2.8645
"2.171/332.16070",0.13751,-2.8624
"2.211/371.17412",7.2598,2.8599
"1.025/372.14403",7.237,2.8554
"0.774/459.23007",0.13822,-2.855
"2.262/500.27198",7.2284,2.8537
"0.769/413.07579",7.2188,2.8518
"0.682/594.18015",0.13871,-2.8499
"0.747/873.13667",0.13875,-2.8495
"0.629/516.13720",0.13906,-2.8462
"0.748/278.05446",0.13925,-2.8442
"0.642/372.05708",0.13979,-2.8386
"0.742/650.25219",0.13996,-2.8369
"0.553/227.94892",0.14135,-2.8226
"1.347/204.06499",0.14199,-2.8162
"0.787/545.16842",0.1422,-2.814
"1.071/568.08460",7.0278,2.8131
"0.557/102.05723",0.14233,-2.8127
"0.743/563.04686",0.14254,-2.8105
"2.141/416.21362",0.14339,-2.802
"1.747/344.14590",6.9633,2.7998
"0.737/496.21450",6.9431,2.7956
"2.551/233.04620",0.14454,-2.7904
"0.951/742.01671",0.1446,-2.7899
"0.648/482.11845",6.8824,2.7829
"2.282/394.18050",6.8685,2.78
"0.673/775.04366",0.14566,-2.7793
"2.684/255.12330",0.14619,-2.7741
"0.794/320.00502",0.14627,-2.7733
"0.599/661.07297",0.14642,-2.7718
"0.644/503.16069",0.14703,-2.7658
"0.802/132.02994",6.7901,2.7634
"0.576/665.09455",6.7893,2.7633
"0.631/313.10427",0.14748,-2.7614
"0.677/361.08729",0.14767,-2.7596
"0.948/818.03713",0.14774,-2.7589
"0.575/294.02168",6.757,2.7564
"0.461/96.66220",0.1481,-2.7553
"1.260/609.08529",6.7424,2.7533
"0.741/953.14665",6.733,2.7512
"1.061/311.10120",0.14867,-2.7498
"2.131/615.25121",0.1488,-2.7486
"2.177/552.13695",6.6998,2.7441
"0.978/243.16339",6.6966,2.7434
"1.036/290.03354",6.672,2.7381
"0.672/553.04584",6.6648,2.7366
"0.560/346.99999",0.15007,-2.7363
"2.282/445.26530",6.6388,2.7309
"2.230/387.22558",0.15084,-2.7289
"0.869/341.03829",0.15109,-2.7265
"1.342/421.16587",0.15119,-2.7255
"0.777/299.13992",0.1515,-2.7226
"0.801/346.56167",6.581,2.7183
"0.594/722.25011",6.5772,2.7175
"2.329/419.15933",6.5528,2.7121
"2.203/410.14079",6.5377,2.7088
"1.123/318.05940",6.5363,2.7085
"0.634/181.99518",6.5313,2.7074
"0.834/186.11360",6.5152,2.7038
"2.702/1015.48151",6.4792,2.6958
"2.705/1148.14419",6.4727,2.6944
"0.888/684.97698",6.4624,2.6921
"1.769/288.01841",6.4382,2.6867
"0.956/241.10820",6.4326,2.6854
"0.560/153.54120",0.15573,-2.6828
"0.460/356.98873",0.1568,-2.673
"0.972/170.03945",0.15763,-2.6654
"2.144/368.13914",0.15831,-2.6592
"0.888/613.04004",6.3068,2.6569
"0.719/413.10404",6.2774,2.6502
"2.151/235.10955",0.16003,-2.6436
"2.304/427.25596",0.16068,-2.6377
"2.740/1084.29566",6.2072,2.6339
"2.270/402.15773",6.205,2.6334
"1.792/318.00710",6.1908,2.6301
"0.965/692.11058",6.1805,2.6277
"0.954/637.96476",0.1619,-2.6268
"2.144/277.01552",6.1524,2.6211
"1.368/364.08631",6.0871,2.6058
"1.265/403.00441",0.16456,-2.6033
"0.789/421.08047",0.16623,-2.5887
"0.697/607.09884",6.0157,2.5887
"0.598/306.07366",6.0137,2.5883
"1.345/240.00114",0.16629,-2.5882
"1.135/482.15959",5.9942,2.5836
"1.046/482.16242",5.9942,2.5836
"2.362/375.12970",0.16715,-2.5808
"0.772/217.11876",5.9261,2.5671
"2.740/1084.09261",5.9217,2.566
"1.378/279.06202",5.907,2.5624
"1.369/191.01903",5.8823,2.5564
"0.939/1041.61567",5.8701,2.5534
"0.667/1040.17816",5.8051,2.5373
"0.708/302.18478",0.17385,-2.5241
"2.134/202.45233",5.7518,2.524
"2.481/444.69281",0.17488,-2.5156
"0.570/316.00487",5.6934,2.5093
"2.139/249.13535",5.6614,2.5011
"0.460/415.04773",5.6569,2.5
"0.577/282.02760",5.5035,2.4604
"0.799/182.09428",5.4259,2.4399
"0.596/674.15922",5.4229,2.4391
"0.888/669.00315",5.4108,2.4358
"2.256/448.73416",0.18842,-2.408
"2.478/445.18657",0.19095,-2.3887
"2.141/737.23463",0.19248,-2.3772
"0.938/570.02295",5.135,2.3604
"1.358/485.11858",5.0853,2.3463
"1.338/619.23288",5.0743,2.3432
"0.925/694.12815",5.065,2.3406
"0.450/299.02723",5.0298,2.3305
"0.799/694.12932",5.0269,2.3297
"2.150/980.31741",0.19937,-2.3265
"1.060/144.01259",4.9863,2.318
"2.116/864.24942",0.20538,-2.2837
"2.222/844.08968",4.7779,2.2564
"2.116/863.24678",0.21241,-2.2351
"2.471/307.08747",4.7056,2.2344
"2.146/818.26325",0.23427,-2.0938
"2.123/1025.30039",0.23544,-2.0865
"2.120/827.26751",0.24283,-2.042
"2.148/899.29115",0.24319,-2.0399
"2.129/1187.35231",0.2461,-2.0227
"2.124/1027.29563",0.25007,-1.9996
"2.124/161.04595",0.25142,-1.9918
"2.119/665.21638",0.25363,-1.9792
"2.115/865.24501",0.25635,-1.9638
"2.277/454.26519",0.25849,-1.9518
"2.135/656.21266",0.26033,-1.9416
"2.286/468.28194",0.26795,-1.9
"2.152/1061.34446",0.27201,-1.8783
"2.125/1026.30265",0.27253,-1.8755
"2.131/1151.37441",0.27549,-1.8599
"0.656/224.06059",0.28186,-1.827
"0.551/175.02539",3.44,1.7824
"2.128/575.18401",0.29706,-1.7512
"0.822/304.04957",3.3208,1.7315
"2.129/683.74551",0.31179,-1.6814
"2.508/456.28207",3.1084,1.6362
"0.979/148.06338",0.32191,-1.6353
"2.127/989.32382",0.32235,-1.6333
"2.732/659.34035",0.32878,-1.6048
"1.425/701.19228",0.33976,-1.5574
"0.767/539.13920",0.34294,-1.544
"2.231/808.11709",2.8786,1.5254
"2.294/808.12121",2.8786,1.5254
"0.783/748.24595",0.34842,-1.5211
"0.581/204.97078",0.34874,-1.5198
"2.153/378.16962",2.8592,1.5156
"1.425/665.21403",0.35167,-1.5077
"2.739/890.58901",2.8423,1.507
"0.581/248.96141",0.35191,-1.5067
"2.738/890.42368",2.7962,1.4835
"2.739/890.25595",2.7727,1.4713
"2.741/1076.30347",2.7688,1.4693
"0.744/658.18698",0.36144,-1.4682
"0.591/455.10021",0.36152,-1.4679
"2.702/1015.81576",2.7425,1.4555
"0.767/541.13703",0.36501,-1.454
"2.178/508.10102",2.7044,1.4353
"2.228/403.55621",2.6884,1.4268
"2.288/403.55643",2.6884,1.4268
"2.307/861.02697",2.6737,1.4188
"0.577/464.19881",0.37761,-1.405
"1.044/302.18342",2.6396,1.4003
"2.739/1068.50651",2.6266,1.3932
"0.735/462.22991",2.6175,1.3882
"2.341/717.36056",0.38552,-1.3751
"2.143/445.16678",0.38737,-1.3682
"0.764/341.11047",0.39122,-1.3539
"2.739/1076.50067",2.5495,1.3502
"2.401/302.14315",0.39861,-1.3269
"2.219/255.08746",2.4859,1.3137
"0.837/408.14300",2.4774,1.3089
"2.128/677.22546",0.41175,-1.2802
"2.219/784.14808",2.4124,1.2705
"0.926/260.07094",2.3991,1.2625
"2.738/1068.90881",2.3812,1.2517
"1.028/258.18149",2.3786,1.2501
"0.739/855.25314",2.3759,1.2485
"0.976/316.08230",0.42175,-1.2455
"1.046/376.11464",2.3522,1.234
"2.353/336.13345",2.3248,1.2171
"2.740/1076.70079",2.3196,1.2138
"2.220/391.57013",2.3175,1.2126
"2.738/1068.70782",2.3137,1.2102
"0.747/659.17349",0.43301,-1.2075
"1.186/471.20877",0.43379,-1.2049
"2.220/528.05153",2.3007,1.202
"0.592/377.08582",0.43592,-1.1979
"1.046/338.15863",2.2903,1.1956
"2.354/284.02387",2.2772,1.1872
"0.775/503.16124",0.43926,-1.1868
"2.135/445.12785",2.2659,1.1801
"2.645/484.31267",0.44139,-1.1799
"1.047/400.15803",2.2476,1.1684
"2.127/679.23162",0.44794,-1.1586
"0.867/483.11500",2.2217,1.1517
"2.076/235.10921",0.45066,-1.1499
"0.564/236.02050",0.45089,-1.1491
"2.405/367.19759",0.45563,-1.1341
"0.756/434.19414",0.45581,-1.1335
"0.551/211.97605",0.4572,-1.1291
"1.655/665.21600",0.45809,-1.1263
"2.655/625.39274",0.46084,-1.1177
"0.590/379.08332",0.46573,-1.1024
"0.941/191.01991",2.1235,1.0864
"0.761/200.04954",2.1192,1.0835
"0.741/969.25190",0.47386,-1.0775
"0.692/283.02837",0.47762,-1.0661
"0.887/551.10478",2.0747,1.0529
"0.751/423.02874",0.48267,-1.0509
"0.460/532.76747",0.48273,-1.0507
"2.702/526.35964",2.0594,1.0422
"0.559/331.02531",0.48996,-1.0292
"0.888/627.01715",2.0368,1.0263
"2.703/1016.15208",2.0319,1.0228
"1.045/384.18511",2.0264,1.0189
"2.204/517.24516",0.49354,-1.0188
"1.046/324.16408",2.0177,1.0127
"1.939/459.09292",2.0078,1.0056
