"","Fold Change","log2(FC)"
"0.510/400.81354",5.9844,2.5812
"0.590/631.24914",5.9819,2.5806
"4.758/368.12880",5.9652,2.5766
"0.665/432.29241",0.16772,-2.5759
"4.565/323.07565",5.9568,2.5745
"1.052/184.03548",5.9439,2.5714
"0.635/543.45428",5.9179,2.5651
"0.644/163.11123",0.1694,-2.5615
"3.674/132.07474",0.17066,-2.5508
"1.339/198.16045",5.8403,2.546
"4.506/397.15717",5.8305,2.5436
"0.510/754.58924",5.8258,2.5425
"0.635/309.24632",5.8205,2.5412
"4.258/88.03725",5.808,2.5381
"4.924/348.21879",5.7695,2.5284
"3.677/122.06984",0.17399,-2.5229
"1.510/184.14382",5.7351,2.5198
"4.780/299.69770",5.731,2.5188
"0.710/216.23345",5.6891,2.5082
"4.441/99.08926",0.17605,-2.506
"4.791/323.16141",5.6383,2.4953
"3.677/144.04646",0.18208,-2.4573
"1.994/268.01764",0.18227,-2.4559
"5.115/311.14754",5.4754,2.453
"4.668/252.08629",5.4489,2.446
"5.485/138.97098",0.18478,-2.4361
"0.635/305.21665",5.4044,2.4341
"5.892/429.14797",5.3958,2.4318
"4.257/116.03269",5.3908,2.4305
"4.671/303.11741",5.3797,2.4275
"3.660/124.03739",0.186,-2.4266
"3.669/246.09250",0.18659,-2.422
"0.754/278.14606",5.3305,2.4143
"1.219/599.15682",0.18766,-2.4138
"3.662/245.11623",0.18899,-2.4036
"1.098/202.10785",5.2563,2.394
"0.660/284.19080",5.2392,2.3893
"5.726/313.91161",0.19191,-2.3815
"4.550/502.27754",0.19217,-2.3795
"4.737/223.07572",5.1583,2.3669
"2.923/231.11408",5.1177,2.3555
"0.577/598.31755",0.1976,-2.3393
"0.635/807.47334",5.0468,2.3354
"0.662/453.22260",0.19891,-2.3298
"1.162/118.12117",5.0269,2.3297
"0.577/642.34278",0.19906,-2.3287
"4.913/590.87410",0.19978,-2.3235
"0.644/562.36160",0.20076,-2.3164
"3.663/152.05558",0.2015,-2.3112
"5.535/553.15946",0.20403,-2.2931
"0.513/411.80749",4.8919,2.2904
"3.671/123.07254",0.20912,-2.2576
"3.673/341.82570",0.21333,-2.2288
"0.677/388.26474",0.21471,-2.2195
"0.522/577.37984",0.21515,-2.2166
"0.519/397.78989",4.613,2.2057
"3.677/177.13402",4.5748,2.1937
"5.752/201.63329",0.22618,-2.1445
"0.639/561.46705",4.2697,2.0941
"3.671/267.11228",0.23607,-2.0827
"4.668/603.83122",4.2201,2.0773
"3.678/134.07909",0.23908,-2.0644
"0.677/409.19516",0.24089,-2.0535
"0.535/582.42329",4.0727,2.026
"2.003/230.06159",0.24622,-2.022
"0.516/386.79707",4.0081,2.0029
"3.660/284.10374",0.24958,-2.0024
"0.518/387.80635",3.9752,1.991
"5.110/230.65572",0.25224,-1.9871
"5.344/331.25189",0.25655,-1.9627
"0.523/512.42969",0.25712,-1.9595
"0.510/800.62669",3.8537,1.9462
"1.098/611.48388",3.8406,1.9413
"5.379/201.63313",0.26291,-1.9274
"3.658/112.04841",0.26702,-1.905
"1.102/547.48481",3.7437,1.9045
"0.659/518.33288",0.26974,-1.8903
"0.635/545.46905",3.6666,1.8744
"0.527/607.31166",3.6536,1.8693
"0.531/468.39971",0.28009,-1.8361
"0.519/600.48191",0.28137,-1.8295
"1.323/401.28657",3.5262,1.8181
"4.543/495.51946",0.28488,-1.8116
"0.510/778.58376",3.5067,1.8101
"0.635/547.48386",3.5038,1.8089
"4.556/744.27475",0.28794,-1.7962
"4.552/495.18421",0.28871,-1.7923
"2.348/268.02004",0.28935,-1.7891
"1.102/549.50021",3.455,1.7887
"4.329/370.16159",0.29047,-1.7835
"3.669/322.06002",0.29213,-1.7753
"0.667/460.32370",0.2956,-1.7583
"0.509/419.79466",3.3524,1.7452
"3.685/266.11711",0.29984,-1.7377
"0.519/753.50175",0.30294,-1.7229
"5.310/215.64912",0.30785,-1.6997
"3.665/240.86866",0.30845,-1.6969
"0.527/526.41051",0.30935,-1.6927
"0.519/665.44417",0.31162,-1.6821
"0.563/405.23398",0.31367,-1.6727
"0.602/816.52332",3.1604,1.6601
"0.535/697.41343",3.1475,1.6542
"0.658/539.26263",0.32015,-1.6432
"0.819/210.12482",3.0907,1.6279
"4.636/434.16028",3.0427,1.6053
"1.320/212.10427",0.3299,-1.5999
"2.952/208.03397",3.0303,1.5995
"4.613/164.07432",0.33183,-1.5915
"4.431/427.17400",0.33288,-1.5869
"0.527/591.36904",0.33928,-1.5595
"4.769/392.01259",2.9419,1.5567
"1.339/124.07452",2.932,1.5519
"0.696/365.16769",0.34239,-1.5463
"4.660/174.05697",0.34681,-1.5278
"3.650/82.06270",0.34837,-1.5213
"4.551/742.28040",0.3516,-1.508
"0.519/614.46476",0.35346,-1.5004
"1.102/429.31706",0.35963,-1.4754
"0.519/621.41529",0.3621,-1.4655
"4.427/174.12343",0.36346,-1.4602
"4.918/386.73292",2.7502,1.4595
"4.993/603.55036",0.36559,-1.4517
"3.678/192.10852",0.37029,-1.4333
"4.613/102.05230",0.37035,-1.433
"0.527/644.25980",2.6906,1.4279
"0.669/474.30602",0.37222,-1.4258
"5.573/503.16028",0.37269,-1.4239
"4.301/190.08235",0.37331,-1.4215
"6.010/136.58832",0.3776,-1.4051
"4.360/439.11200",2.6299,1.395
"1.105/521.47075",2.6293,1.3947
"5.036/355.16246",0.38337,-1.3832
"0.669/147.09051",2.6073,1.3825
"3.649/128.06894",0.3881,-1.3655
"1.090/306.06588",2.5699,1.3617
"4.993/602.88263",0.39068,-1.356
"0.807/124.07393",2.5579,1.355
"0.527/643.25245",2.5502,1.3506
"4.648/419.92713",0.39279,-1.3482
"3.654/252.14671",0.39454,-1.3417
"0.560/461.29906",0.39806,-1.3289
"1.273/658.25252",2.4928,1.3178
"4.960/798.82932",0.4013,-1.3172
"0.527/645.26960",2.4913,1.3169
"0.719/202.13563",2.4748,1.3073
"3.657/270.12288",0.40413,-1.3071
"3.662/208.11899",0.40435,-1.3063
"2.327/305.97813",0.40521,-1.3032
"4.768/314.05898",2.4546,1.2955
"3.652/202.07173",0.40762,-1.2947
"0.510/730.58898",2.4213,1.2758
"4.847/366.18906",0.41435,-1.2711
"3.655/205.11899",0.42084,-1.2487
"2.956/148.09589",2.3761,1.2486
"0.669/495.23495",0.42301,-1.2412
"1.101/467.27489",0.42461,-1.2358
"2.328/230.06102",0.42678,-1.2284
"3.673/288.05274",2.3297,1.2202
"5.577/581.16358",0.43295,-1.2077
"3.668/143.11663",0.43883,-1.1883
"0.694/430.27597",0.44113,-1.1807
"0.633/288.67278",0.44329,-1.1737
"2.658/469.33638",2.2541,1.1725
"4.768/370.02709",2.2453,1.1669
"1.345/192.16101",0.44684,-1.1622
"3.672/189.12368",0.4476,-1.1597
"4.785/409.98662",2.2333,1.1592
"2.308/143.02531",0.44799,-1.1585
"5.293/173.13477",0.44804,-1.1583
"0.744/363.15068",0.44935,-1.1541
"2.619/352.25016",2.2184,1.1495
"1.345/174.14926",0.45174,-1.1464
"3.672/126.08975",0.45204,-1.1455
"5.162/261.15825",0.45346,-1.141
"5.115/615.28978",2.1928,1.1328
"1.118/202.08686",2.1889,1.1302
"5.296/143.60895",0.45704,-1.1296
"3.660/139.91305",0.45989,-1.1206
"3.674/165.05453",0.46073,-1.118
"1.281/531.17437",2.1665,1.1154
"0.719/351.20937",0.46358,-1.1091
"0.760/176.16439",0.46687,-1.0989
"0.744/325.19239",0.46694,-1.0987
"0.744/370.25274",0.46751,-1.0969
"3.677/145.09722",0.47181,-1.0837
"3.685/287.97457",2.1188,1.0833
"5.376/508.01529",2.1116,1.0784
"4.502/473.11399",2.1064,1.0748
"5.295/345.26853",0.47718,-1.0674
"1.094/429.10640",2.09,1.0635
"0.569/704.54347",0.47947,-1.0605
"4.919/495.51610",2.0763,1.054
"4.527/675.12259",2.0641,1.0455
"4.760/355.08997",2.0621,1.0441
"0.510/794.56479",2.0592,1.0421
"4.959/320.94973",2.0547,1.0389
"4.769/362.91937",0.48757,-1.0363
"1.494/85.07391",0.4885,-1.0336
"0.694/451.20684",0.48978,-1.0298
"1.110/224.05090",2.0402,1.0287
"0.727/246.17400",2.0357,1.0255
"2.221/175.58796",2.025,1.0179
"3.676/182.08134",0.49471,-1.0154
"3.664/174.08613",0.49471,-1.0153
"5.449/395.42006",2.021,1.0151
"0.718/369.22063",0.49665,-1.0097
"4.443/378.13943",0.49731,-1.0078
