"","Fold Change","log2(FC)"
"2.754/368.87794",13.122,3.7139
"2.885/716.47119",0.076224,-3.7136
"3.563/669.82846",0.07626,-3.7129
"1.039/718.20625",0.076293,-3.7123
"3.110/457.69538",0.076534,-3.7078
"1.034/252.08002",0.076799,-3.7028
"3.160/694.28841",13.01,3.7015
"3.263/555.28268",12.998,3.7002
"2.777/1015.54233",12.959,3.6958
"2.993/789.32486",0.077277,-3.6938
"2.927/1125.04979",0.077305,-3.6933
"2.748/577.81320",0.077443,-3.6907
"3.064/707.39739",0.077459,-3.6904
"2.773/722.78499",12.806,3.6787
"2.705/401.73575",0.07821,-3.6765
"2.783/650.32915",0.078474,-3.6716
"2.857/1111.56621",12.736,3.6708
"3.132/390.67301",0.078674,-3.668
"0.910/843.50494",12.686,3.6652
"2.841/916.50567",12.633,3.6592
"4.317/419.68396",12.585,3.6536
"2.919/1013.26515",0.079993,-3.644
"2.810/371.68433",12.498,3.6437
"2.795/806.85155",0.080082,-3.6424
"0.764/414.99007",0.080529,-3.6343
"0.940/450.01866",0.080598,-3.6331
"1.139/1080.16114",0.081131,-3.6236
"2.979/891.90596",12.314,3.6222
"1.228/663.08320",0.081619,-3.615
"0.866/769.26106",12.243,3.6138
"2.806/1067.83662",0.081787,-3.612
"2.860/940.45357",0.08186,-3.6107
"2.865/513.93166",12.152,3.6031
"2.894/767.86059",0.082333,-3.6024
"3.058/513.27542",12.111,3.5982
"2.792/863.78104",12.078,3.5943
"2.824/518.59646",11.957,3.5798
"5.567/309.24363",11.943,3.5781
"1.000/658.19414",11.905,3.5735
"2.877/558.79562",0.084226,-3.5696
"2.787/1081.34333",11.859,3.5679
"3.144/877.47636",0.084484,-3.5652
"2.707/425.71117",0.084963,-3.557
"0.765/399.99274",0.085249,-3.5522
"2.785/965.43507",0.08534,-3.5506
"3.102/494.71768",0.0858,-3.5429
"2.777/932.42289",0.086198,-3.5362
"2.993/739.57478",0.086307,-3.5344
"2.810/578.62257",0.086389,-3.533
"2.783/649.32455",0.086435,-3.5322
"2.745/925.43890",11.552,3.53
"1.148/960.21973",11.533,3.5277
"0.869/575.12391",11.477,3.5206
"3.143/855.49552",0.087264,-3.5185
"1.202/638.14590",0.087458,-3.5153
"1.153/982.19575",11.432,3.515
"2.740/444.74476",0.087513,-3.5144
"2.756/767.99036",11.411,3.5124
"2.994/789.65833",0.087755,-3.5104
"4.749/520.36487",11.348,3.5044
"2.839/1188.37896",0.088375,-3.5002
"2.844/729.24932",11.306,3.499
"2.894/322.70337",11.278,3.4955
"3.039/1030.08183",0.088738,-3.4943
"3.127/608.79707",0.088743,-3.4942
"2.681/299.69280",11.206,3.4862
"2.760/442.59085",0.089353,-3.4843
"2.755/369.54596",11.163,3.4806
"3.064/613.27678",11.138,3.4775
"3.109/446.70775",0.09046,-3.4666
"3.035/730.43315",11.053,3.4663
"2.369/689.20959",0.090497,-3.466
"2.787/927.00853",11.042,3.4649
"2.842/990.31237",0.090597,-3.4644
"2.999/338.72485",0.090735,-3.4622
"2.903/828.92717",0.091086,-3.4566
"2.863/727.49496",10.949,3.4528
"2.774/729.37331",10.937,3.4511
"3.771/319.72232",0.091619,-3.4482
"3.213/654.34247",10.89,3.445
"2.698/420.58823",0.092066,-3.4412
"4.604/520.36492",10.857,3.4405
"2.926/1125.30179",0.092162,-3.4397
"2.938/1093.28474",0.092179,-3.4394
"2.183/162.11274",10.742,3.4251
"0.894/568.04558",0.093698,-3.4158
"5.574/559.43755",10.649,3.4126
"3.201/422.24539",10.648,3.4125
"0.790/345.26125",0.094116,-3.4094
"5.943/599.40772",10.611,3.4075
"1.150/380.19770",0.094262,-3.4072
"0.958/588.37231",10.596,3.4054
"3.029/892.43814",0.094491,-3.4037
"1.558/724.09033",0.094508,-3.4034
"0.862/682.14082",0.094532,-3.403
"4.618/446.65364",10.576,3.4027
"3.119/682.86559",10.554,3.3998
"2.926/757.33364",0.095314,-3.3912
"5.728/309.24342",10.479,3.3894
"2.792/456.28137",0.095481,-3.3886
"0.994/527.15900",0.095504,-3.3883
"2.878/1193.11225",0.095582,-3.3871
"5.096/687.30321",10.449,3.3853
"2.831/510.77277",0.096053,-3.38
"2.889/1194.66812",0.096129,-3.3789
"3.566/650.85317",0.096172,-3.3782
"2.784/1081.51121",10.394,3.3777
"1.160/667.25828",0.096728,-3.3699
"3.120/412.70795",10.31,3.366
"0.833/501.02607",0.097,-3.3659
"2.794/987.03631",10.299,3.3645
"1.560/586.03130",0.09712,-3.3641
"2.819/504.25678",10.258,3.3587
"5.284/589.24506",10.24,3.3561
"2.802/687.36810",0.097908,-3.3524
"5.851/745.48615",10.212,3.3522
"2.874/405.71320",0.097998,-3.3511
"0.825/543.09724",0.098118,-3.3493
"2.899/828.69199",0.098318,-3.3464
"1.008/616.07828",0.098591,-3.3424
"2.921/665.86077",0.099067,-3.3354
"2.930/821.11628",0.099104,-3.3349
"2.901/631.35175",10.084,3.3339
"0.762/233.94179",0.099301,-3.332
"2.716/272.85114",0.099322,-3.3317
"2.769/920.45518",0.099381,-3.3309
"2.776/813.25767",10.055,3.3298
"2.764/304.63470",10.03,3.3262
"2.714/435.72546",0.10016,-3.3196
"2.740/450.75138",0.10018,-3.3193
"2.800/908.47119",0.10026,-3.3182
"2.675/1223.37041",0.10038,-3.3164
"2.772/237.12358",0.10077,-3.3109
"3.144/452.25314",0.10099,-3.3077
"5.530/782.49176",9.8575,3.3012
"2.884/576.29028",9.8568,3.3011
"2.865/969.32135",9.8256,3.2965
"2.829/536.19171",9.7835,3.2903
"2.898/723.67108",0.10229,-3.2893
"4.729/1217.39240",9.7416,3.2842
"0.773/175.11890",0.10277,-3.2825
"2.643/705.18749",0.10325,-3.2758
"2.985/408.75258",0.10327,-3.2755
"0.780/215.96932",0.10366,-3.2701
"3.116/754.13240",9.6281,3.2673
"1.071/573.14241",9.6259,3.2669
"1.251/657.12299",0.10491,-3.2528
"5.853/740.53241",9.4952,3.2472
"2.754/1097.52534",9.4624,3.2422
"2.885/1203.44768",0.10602,-3.2377
"1.002/372.21373",9.4174,3.2353
"3.231/428.21062",0.10643,-3.2321
"0.951/274.18663",0.10646,-3.2316
"2.675/340.07835",9.378,3.2293
"2.669/649.21942",0.10677,-3.2274
"0.934/742.50266",9.3438,3.224
"0.799/646.04484",0.10706,-3.2236
"0.835/381.08129",0.1072,-3.2216
"3.060/480.78048",0.10814,-3.209
"3.455/1094.18389",9.232,3.2066
"2.883/722.47199",0.10839,-3.2057
"0.875/603.12747",0.10877,-3.2007
"3.272/596.70314",0.109,-3.1976
"5.312/781.43129",9.1588,3.1952
"0.971/565.11443",0.10937,-3.1927
"2.759/421.86615",9.1158,3.1884
"5.524/788.53202",9.0908,3.1844
"2.898/986.27502",0.1101,-3.1831
"3.044/711.36831",9.0769,3.1822
"2.747/519.26065",9.0657,3.1804
"2.777/666.52478",0.11035,-3.1799
"0.635/310.90525",0.11055,-3.1773
"2.870/882.36533",9.0445,3.177
"1.097/917.24727",9.0423,3.1767
"4.041/466.67861",9.0393,3.1762
"0.644/410.84914",0.11072,-3.1751
"5.234/755.41629",9.0317,3.175
"2.706/244.66416",0.11081,-3.1738
"2.337/935.31183",0.11083,-3.1736
"2.775/813.00618",9.0149,3.1723
"3.163/645.81625",9.0093,3.1714
"2.732/440.73133",9.0055,3.1708
"2.817/665.54382",0.11112,-3.1698
"5.155/581.40102",8.9971,3.1695
"2.885/984.63858",0.11116,-3.1694
"0.826/247.04303",8.979,3.1666
"5.527/753.49391",8.972,3.1654
"2.360/721.15007",0.11147,-3.1653
"3.209/524.28628",0.11175,-3.1617
"2.894/1205.22704",0.112,-3.1584
"1.033/763.21576",8.9272,3.1582
"2.966/816.25895",0.11202,-3.1581
"2.822/470.29809",0.11214,-3.1566
"2.900/769.79294",0.11222,-3.1556
"0.845/335.08444",0.11261,-3.1506
"3.343/326.71287",0.11268,-3.1497
"2.678/438.42187",8.8392,3.1439
"2.927/472.77067",0.11323,-3.1427
"2.919/999.82893",0.11357,-3.1383
"0.894/546.06399",0.11377,-3.1358
"2.732/583.78144",0.11447,-3.127
"1.919/359.24077",0.11459,-3.1254
"2.835/560.32760",0.1147,-3.124
"5.413/779.47138",8.7096,3.1226
"3.079/496.25415",8.7039,3.1217
"1.544/690.57292",0.11491,-3.1214
"3.294/407.66519",0.11494,-3.121
"5.574/738.51659",8.6823,3.1181
"3.167/457.76455",8.675,3.1169
"0.774/341.13277",0.11529,-3.1167
"2.843/1188.17845",0.11533,-3.1161
"1.061/684.97514",0.11573,-3.1112
"5.466/767.47016",8.6371,3.1105
"2.688/228.61200",0.11582,-3.1101
"2.848/971.66478",8.5973,3.1039
"2.186/318.21309",0.11641,-3.1027
"2.805/1067.50598",0.11662,-3.1001
"2.869/401.74569",0.11675,-3.0986
"5.155/641.42191",8.5606,3.0977
"2.901/903.25269",0.11684,-3.0974
"2.879/1193.00342",0.11704,-3.0949
"0.902/720.26350",8.5383,3.0939
"2.845/738.84785",8.5342,3.0933
"2.783/989.17851",8.5127,3.0896
"2.897/670.44166",0.1176,-3.088
"2.885/451.73926",0.11761,-3.0879
"1.451/347.56723",8.4415,3.0775
"1.329/672.27090",0.11879,-3.0735
"0.856/767.15092",0.1189,-3.0722
"3.193/417.81686",0.11914,-3.0693
"0.885/525.04612",0.1193,-3.0673
"2.856/929.12502",0.11934,-3.0668
"2.683/300.83999",8.3449,3.0609
"2.752/868.41775",8.3327,3.0588
"2.837/502.28781",8.2704,3.048
"2.899/769.07458",0.12114,-3.0453
"1.079/582.19995",0.12146,-3.0415
"0.869/916.33742",8.2166,3.0385
"2.785/882.45633",8.1858,3.0331
"2.781/781.42693",0.12217,-3.033
"2.789/705.02139",8.1619,3.0289
"5.412/795.44510",8.1608,3.0287
"2.321/368.19259",0.12264,-3.0275
"2.731/264.07909",0.12278,-3.0259
"2.705/428.17291",0.12298,-3.0235
"0.885/487.09092",0.12303,-3.0229
"1.098/652.11867",8.0379,3.0068
"6.153/747.50388",8.0258,3.0046
"2.831/549.94633",0.12478,-3.0025
"2.862/928.79061",0.12491,-3.0011
"2.890/1194.77727",0.12504,-2.9996
"2.900/636.47717",0.12525,-2.9971
"2.891/826.77508",0.12526,-2.997
"2.878/895.17117",0.12562,-2.9929
"5.049/282.19874",7.9153,2.9846
"2.885/1117.33945",7.9151,2.9846
"3.006/1162.57095",0.12652,-2.9826
"5.051/659.43182",7.8978,2.9815
"5.052/581.40065",7.8976,2.9814
"1.261/321.20209",7.8935,2.9807
"2.956/963.45915",0.12677,-2.9797
"2.957/386.71838",0.1273,-2.9737
"0.900/698.28144",7.8497,2.9726
"2.748/356.84753",0.12751,-2.9713
"2.752/365.46700",7.8385,2.9706
"1.049/763.13995",7.8261,2.9683
"0.882/507.12871",0.12786,-2.9673
"2.926/719.37751",0.12825,-2.963
"5.155/681.41478",7.7607,2.9562
"2.885/1203.22516",0.12892,-2.9554
"2.823/564.61574",7.7473,2.9537
"5.158/697.38859",7.7439,2.9531
"0.967/704.21341",0.12918,-2.9526
"2.959/799.68087",0.12949,-2.9491
"5.052/641.42232",7.7092,2.9466
"0.642/310.56908",0.13004,-2.943
"2.690/334.61346",0.13015,-2.9418
"2.896/868.60473",7.6763,2.9404
"2.897/1194.88690",0.13049,-2.938
"2.799/219.60712",0.13057,-2.9371
"2.858/470.73066",0.1307,-2.9357
"1.373/657.12330",0.13077,-2.9349
"1.222/424.00352",7.6467,2.9348
"2.698/629.37701",0.1309,-2.9335
"2.845/971.83258",7.6332,2.9323
"3.873/455.65931",7.5883,2.9238
"2.824/527.31859",7.5732,2.9209
"2.958/813.54863",0.13211,-2.9202
"1.873/278.06464",0.13254,-2.9155
"5.371/786.51696",7.5317,2.913
"0.783/489.18724",7.5213,2.911
"0.869/673.17555",7.5202,2.9108
"5.371/791.47353",7.5193,2.9106
"1.155/200.14949",7.5169,2.9101
"2.830/790.39598",0.13354,-2.9047
"2.790/767.80201",7.4875,2.9045
"2.880/1193.22212",0.13437,-2.8957
"1.460/666.07136",0.1345,-2.8944
"3.107/172.00619",0.13498,-2.8892
"5.528/609.45346",7.3989,2.8873
"2.884/1203.11137",0.13525,-2.8863
"2.960/949.30800",0.13535,-2.8852
"2.992/421.14876",0.13536,-2.8851
"3.152/262.65179",7.3745,2.8825
"2.823/996.80759",0.13573,-2.8812
"2.901/904.66813",0.13595,-2.8788
"1.149/115.58398",7.3303,2.8739
"2.861/831.27749",7.33,2.8738
"2.665/575.64487",7.3194,2.8717
"0.885/124.99956",0.13684,-2.8694
"2.692/1075.25232",7.2977,2.8674
"2.798/620.24820",0.13705,-2.8672
"1.549/295.57882",7.2805,2.864
"3.044/775.23943",7.2703,2.862
"3.606/1231.31244",0.13785,-2.8588
"1.011/549.19730",7.2397,2.8559
"0.809/426.89508",7.2374,2.8555
"2.882/722.26833",0.13841,-2.853
"2.886/722.60090",0.13848,-2.8523
"4.005/457.67344",7.2206,2.8521
"1.099/231.09755",0.13862,-2.8508
"2.803/851.17536",0.13902,-2.8466
"3.209/643.87202",0.13941,-2.8425
"2.714/387.70842",0.13956,-2.841
"1.012/434.13123",7.1563,2.8392
"0.902/736.23032",7.1471,2.8374
"0.935/662.19886",7.1464,2.8372
"1.497/944.71421",0.14005,-2.836
"0.611/525.90417",0.14055,-2.8309
"5.400/757.43184",7.0927,2.8263
"2.882/1116.53742",7.0829,2.8243
"3.019/768.23238",0.14121,-2.824
"2.783/601.77266",7.0661,2.8209
"2.423/362.08456",0.14153,-2.8208
"2.163/323.08123",7.0647,2.8206
"2.883/722.53728",0.14177,-2.8183
"0.645/398.34001",0.14182,-2.8179
"2.760/400.72676",0.14191,-2.8169
"2.910/246.17152",7.0449,2.8166
"1.188/145.13261",0.14248,-2.8112
"2.899/715.07243",0.14247,-2.8112
"2.887/933.79765",0.14292,-2.8068
"1.689/146.02682",6.986,2.8045
"2.704/463.90888",6.9642,2.7999
"0.652/298.37255",0.1437,-2.7989
"2.903/775.49805",0.14382,-2.7976
"0.868/711.31634",6.9501,2.797
"2.964/816.83635",0.14401,-2.7958
"2.883/895.25750",0.14427,-2.7932
"2.792/1151.54207",6.9247,2.7918
"0.627/206.45420",0.14449,-2.7909
"2.898/765.93148",0.1448,-2.7879
"2.898/824.84615",0.14495,-2.7863
"2.961/714.10624",0.14507,-2.7852
"0.870/771.22933",6.8882,2.7841
"2.729/548.49988",6.885,2.7835
"2.907/473.77203",0.14556,-2.7803
"2.892/896.33126",0.14595,-2.7765
"2.901/885.91753",0.14605,-2.7755
"2.902/986.36525",0.14633,-2.7727
"2.901/896.66949",0.1466,-2.77
"2.808/781.22210",6.8063,2.7669
"5.524/307.22807",6.8027,2.7661
"1.048/999.20627",6.7907,2.7636
"1.009/686.24861",6.7889,2.7632
"1.103/451.11884",6.7676,2.7586
"3.338/514.27459",6.7579,2.7566
"2.884/677.31908",0.14799,-2.7564
"0.611/410.92359",0.14816,-2.7547
"3.831/283.15592",0.14829,-2.7535
"2.921/1199.59618",0.14829,-2.7535
"1.291/844.28840",0.1485,-2.7514
"2.900/766.00475",0.1488,-2.7485
"1.037/686.09885",6.7069,2.7457
"2.701/310.69133",0.14961,-2.7407
"2.790/529.01835",6.683,2.7405
"0.914/652.38902",6.674,2.7386
"1.564/800.04038",0.14998,-2.7371
"3.151/702.47819",6.6609,2.7357
"3.241/778.43396",6.6602,2.7356
"2.785/1081.17557",6.649,2.7331
"2.421/605.14632",6.6285,2.7287
"2.902/718.34285",0.15111,-2.7263
"1.091/175.02302",6.6138,2.7255
"2.915/512.94932",6.6057,2.7237
"4.529/426.64604",6.6054,2.7236
"2.901/833.85017",0.15178,-2.72
"2.885/894.93050",6.5801,2.7181
"0.967/660.21221",0.15199,-2.718
"2.912/783.40006",6.575,2.717
"0.908/654.27685",6.573,2.7166
"2.739/816.44528",0.15227,-2.7152
"3.020/1033.10180",6.5553,2.7127
"2.900/670.56588",0.15261,-2.7121
"0.874/635.07692",0.15319,-2.7066
"2.902/903.33626",0.15333,-2.7053
"2.902/721.00624",0.15359,-2.7028
"2.872/991.49412",0.15371,-2.7017
"2.924/1232.62133",0.15374,-2.7014
"2.724/361.19907",0.15402,-2.6988
"2.874/441.68198",6.4842,2.6969
"2.703/726.23536",0.15439,-2.6954
"2.749/419.49110",0.15439,-2.6953
"0.789/586.94330",0.15441,-2.6952
"3.195/266.64582",6.4662,2.6929
"1.184/593.16857",6.4633,2.6923
"2.810/688.14290",6.4359,2.6861
"0.868/501.17974",6.4211,2.6828
"2.793/986.75204",6.4056,2.6793
"2.960/819.26007",0.15619,-2.6786
"2.989/981.15540",0.15624,-2.6781
"0.967/1041.29145",6.3369,2.6638
"3.174/557.36640",6.3344,2.6632
"0.807/178.01397",0.15794,-2.6626
"2.792/705.35525",6.2767,2.65
"1.456/968.71832",0.15937,-2.6496
"0.635/306.37898",0.15967,-2.6469
"0.972/308.09140",0.15989,-2.6449
"0.807/84.04434",0.1601,-2.643
"2.844/1080.52711",0.16016,-2.6424
"2.767/523.31155",6.2348,2.6403
"0.904/252.12560",6.2293,2.6391
"1.453/919.23878",0.16062,-2.6383
"1.057/118.12247",0.16081,-2.6366
"2.685/555.12736",6.2117,2.635
"3.021/667.70597",6.1804,2.6277
"0.794/668.02944",0.16205,-2.6255
"2.961/716.10820",0.16224,-2.6238
"2.903/983.36491",0.16235,-2.6228
"2.921/1232.29006",0.16282,-2.6186
"1.048/752.15007",6.1126,2.6118
"3.089/1017.50295",6.1108,2.6114
"0.967/800.23993",0.16389,-2.6092
"0.611/696.87444",0.16393,-2.6089
"3.094/1162.56935",0.16423,-2.6062
"0.645/417.35316",0.16492,-2.6002
"2.920/425.73814",6.0561,2.5984
"1.152/651.25769",6.0442,2.5955
"0.635/82.99714",0.16563,-2.594
"0.612/623.87431",0.16643,-2.587
"2.732/549.92444",6.0039,2.5859
"2.995/1113.55840",5.9886,2.5822
"3.196/532.28537",5.9862,2.5816
"3.006/617.79831",5.9844,2.5812
"3.089/1030.15265",5.97,2.5777
"0.651/272.57801",0.16765,-2.5765
"0.813/408.97965",5.9572,2.5746
"2.903/721.53694",0.16816,-2.5721
"1.450/318.21440",5.9321,2.5686
"3.005/1163.17416",0.1689,-2.5657
"2.740/755.35912",0.16905,-2.5645
"3.089/763.37787",5.9153,2.5645
"0.649/232.59817",0.16951,-2.5605
"2.903/772.64616",0.17054,-2.5518
"3.091/780.71367",5.8516,2.5488
"1.169/768.18559",5.835,2.5447
"2.904/721.26960",0.1714,-2.5446
"0.913/486.28455",5.8293,2.5433
"1.057/264.04022",5.8236,2.5419
"2.902/676.37961",0.17171,-2.5419
"1.051/741.07033",5.796,2.5351
"2.837/417.24306",5.7955,2.5349
"0.916/820.56254",5.7903,2.5336
"5.052/686.92278",5.7829,2.5318
"0.646/390.52889",0.17353,-2.5267
"0.650/236.41296",0.17367,-2.5256
"5.052/687.42331",5.7513,2.5239
"3.013/671.57799",5.7468,2.5228
"3.698/516.31844",5.7226,2.5167
"3.092/781.38186",5.7083,2.513
"2.308/689.06062",0.17605,-2.506
"1.710/696.14457",5.6495,2.4981
"2.726/701.72735",5.6476,2.4976
"0.819/232.03712",0.17745,-2.4945
"0.827/521.17376",5.6301,2.4932
"3.004/1190.25157",5.6259,2.4921
"2.903/721.20285",0.1778,-2.4917
"3.090/1017.83821",5.6238,2.4915
"0.864/296.15394",5.5896,2.4827
"1.428/371.60507",5.5757,2.4791
"2.835/686.42330",5.527,2.4665
"2.721/905.43782",5.5135,2.463
"1.723/168.05947",5.5117,2.4625
"1.037/626.16073",5.5072,2.4613
"0.910/369.20505",5.5038,2.4604
"2.844/632.32577",5.4978,2.4589
"3.092/788.03809",5.4815,2.4546
"2.884/785.42599",5.4716,2.452
"2.995/1112.88556",5.4573,2.4482
"2.395/590.13661",5.4472,2.4455
"3.000/682.66321",5.4192,2.4381
"1.612/593.07605",5.3773,2.4269
"2.962/1173.57261",5.3512,2.4199
"3.018/1085.90794",5.3384,2.4164
"2.843/774.37997",5.3259,2.413
"2.995/1113.22134",5.2924,2.4039
"2.806/467.16998",5.2875,2.4026
"1.132/471.29427",5.2868,2.4024
"1.105/126.64342",5.2787,2.4002
"2.707/421.48523",5.2754,2.3993
"0.906/132.10095",5.2552,2.3938
"3.898/456.66742",5.2296,2.3867
"0.866/452.15371",5.227,2.386
"2.859/244.15549",5.1885,2.3753
"0.828/385.06050",5.1837,2.374
"0.830/193.03493",5.1542,2.3658
"0.921/725.45524",5.1213,2.3565
"2.654/364.60283",5.1175,2.3554
"2.715/603.81073",5.1155,2.3549
"3.487/810.45505",5.0931,2.3486
"3.641/588.82207",5.0368,2.3325
"2.317/564.12668",5.0153,2.3263
"0.866/635.22218",4.9758,2.3149
"3.801/587.28818",4.9598,2.3103
"1.284/594.09334",4.9294,2.3014
"2.885/524.62139",4.925,2.3001
"2.910/962.14895",4.9066,2.2947
"3.061/575.32113",4.8989,2.2925
"2.777/231.43586",4.8263,2.2709
"1.591/560.30625",4.7464,2.2468
"0.832/129.01836",4.6823,2.2272
"3.487/386.75396",4.6632,2.2213
"3.000/658.65107",4.6321,2.2117
"2.889/644.39655",4.5168,2.1753
"3.449/565.79860",0.22187,-2.1722
"3.037/673.41446",4.4779,2.1628
"2.909/838.38821",0.241,-2.0529
"3.038/384.70769",4.0535,2.0192
"2.764/746.35871",3.9577,1.9847
