"","Fold Change","log2(FC)"
"2.889/644.39655",6.5498,2.7115
"2.706/244.66416",0.1527,-2.7112
"3.174/557.36640",6.5354,2.7083
"3.044/500.29776",0.15325,-2.7061
"2.902/721.07186",0.15373,-2.7015
"2.830/790.39598",6.4965,2.6997
"2.903/772.71894",0.15419,-2.6972
"0.807/178.01397",0.15432,-2.696
"0.635/309.90746",0.15442,-2.6951
"2.994/1189.58617",0.15451,-2.6943
"2.733/388.71988",6.4693,2.6936
"2.899/670.62938",0.15463,-2.6931
"2.902/676.13071",0.15489,-2.6907
"2.885/894.93050",6.4555,2.6905
"0.862/778.22260",0.15553,-2.6848
"1.202/522.17636",6.4208,2.6827
"1.102/143.04317",0.15638,-2.6769
"2.902/718.34285",6.3831,2.6743
"0.813/408.97965",6.365,2.6702
"1.155/200.14949",6.3647,2.6701
"2.958/813.54863",6.3626,2.6696
"2.319/682.19445",6.3496,2.6667
"2.898/765.93148",6.3335,2.663
"2.903/831.92497",0.15909,-2.6521
"0.611/697.87606",0.15937,-2.6495
"2.977/826.40978",0.15947,-2.6486
"1.971/339.63649",0.16022,-2.6418
"1.460/666.07136",0.16044,-2.6399
"3.201/865.46602",6.2095,2.6345
"2.856/296.63653",6.1926,2.6305
"2.878/815.46401",0.16164,-2.6291
"0.650/107.47593",0.16172,-2.6284
"0.815/252.08370",6.1709,2.6255
"2.825/555.77543",0.16206,-2.6254
"2.667/390.67896",0.16211,-2.625
"0.646/390.52889",0.16225,-2.6237
"2.822/425.90692",6.1629,2.6236
"0.849/324.06071",6.1617,2.6233
"2.709/336.70738",0.16336,-2.6139
"2.317/564.12668",6.1216,2.6139
"3.005/1189.91464",6.1183,2.6131
"0.816/462.91181",6.1042,2.6098
"2.680/181.06452",0.16394,-2.6088
"1.641/728.23983",6.0762,2.6032
"1.872/240.10986",0.16465,-2.6025
"2.707/421.48523",6.0642,2.6003
"3.163/645.81625",6.0569,2.5986
"0.796/429.97991",6.0558,2.5983
"0.972/308.09140",0.16516,-2.598
"2.979/1128.75424",6.054,2.5979
"2.707/448.10464",0.16521,-2.5976
"0.611/784.85996",0.16523,-2.5974
"0.828/385.06050",6.0496,2.5968
"2.891/672.62258",6.0469,2.5962
"0.783/489.18724",0.16543,-2.5957
"0.853/116.07045",6.032,2.5926
"1.270/198.07295",6.0282,2.5917
"3.005/1163.17416",0.16616,-2.5894
"1.631/560.21763",5.9986,2.5846
"2.837/502.28781",5.9886,2.5822
"2.884/1117.13592",5.9847,2.5813
"2.057/124.59122",5.9641,2.5763
"2.884/1116.93602",5.9445,2.5715
"3.698/516.31844",0.16834,-2.5706
"2.859/244.15549",0.16844,-2.5697
"1.597/280.65688",0.16847,-2.5695
"2.701/310.69133",5.9052,2.562
"2.797/383.54457",5.8993,2.5606
"0.913/486.28455",5.8963,2.5598
"1.061/794.26354",5.8954,2.5596
"2.932/1149.16383",0.1699,-2.5572
"0.909/513.35189",5.8688,2.5531
"3.831/283.15592",0.17052,-2.552
"2.244/406.12793",0.1707,-2.5505
"1.270/145.04927",0.17132,-2.5453
"2.877/688.32500",5.8361,2.545
"2.696/350.60745",0.17205,-2.5391
"2.960/1065.31808",0.17245,-2.5358
"2.882/930.77990",5.7984,2.5357
"0.923/608.37664",5.7947,2.5347
"2.540/353.13756",5.7935,2.5344
"2.760/402.55949",5.7864,2.5327
"1.643/712.26575",5.7779,2.5305
"2.740/755.35912",0.17325,-2.529
"2.745/925.43890",5.768,2.5281
"0.904/252.12560",5.7638,2.527
"2.308/689.06062",5.7573,2.5254
"2.724/361.19907",5.7545,2.5247
"1.569/386.09495",5.7539,2.5245
"2.807/382.51201",5.7256,2.5174
"0.820/282.08053",5.7166,2.5152
"2.922/1122.35124",0.17526,-2.5125
"2.750/506.75294",5.6951,2.5097
"3.223/891.17101",5.6941,2.5095
"0.816/627.28127",5.6551,2.4996
"2.755/260.10693",5.6431,2.4965
"2.715/603.81073",5.6297,2.4931
"2.799/516.30338",5.6176,2.4899
"3.020/1242.09535",5.6102,2.4881
"2.884/1116.73594",5.5444,2.471
"3.021/667.70597",5.5215,2.4651
"0.866/452.15371",5.5136,2.463
"0.913/418.23177",5.4762,2.4532
"0.826/460.97500",5.4709,2.4518
"3.093/773.11677",5.4667,2.4507
"0.832/129.01836",5.4436,2.4446
"0.910/369.20505",5.4386,2.4432
"0.830/193.03493",5.4066,2.4347
"2.752/868.41775",5.4067,2.4347
"2.994/1077.32445",5.3617,2.4227
"0.865/403.12690",5.2729,2.3986
"5.453/645.24943",5.2641,2.3962
"0.819/232.03712",5.2475,2.3916
"3.013/671.57799",5.2262,2.3858
"1.150/380.19770",5.1219,2.3567
"1.152/651.25769",5.0811,2.3451
"2.654/364.60283",5.0724,2.3427
"1.184/261.17995",5.0013,2.3223
"1.119/366.11208",4.998,2.3214
"2.806/467.16998",4.9782,2.3156
"2.318/556.14399",4.9468,2.3065
"0.765/231.94435",0.23035,-2.1181
"0.864/269.08891",3.9963,1.9987
"2.730/548.75232",3.8426,1.9421
"2.756/890.44150",3.7515,1.9075
"2.704/463.57460",3.5823,1.8409
"2.834/833.47811",3.4952,1.8054
"2.756/445.72661",3.448,1.7858
"2.704/694.85754",3.4353,1.7805
"2.822/470.29809",0.29205,-1.7757
"3.566/650.85317",0.31375,-1.6723
"0.821/437.97241",0.31418,-1.6703
"1.203/652.11706",0.31542,-1.6647
"1.184/651.11501",0.31659,-1.6593
"5.052/698.39182",3.077,1.6215
"5.052/697.38866",3.027,1.5979
"1.485/256.10443",2.9268,1.5493
"0.962/471.29114",0.34853,-1.5207
"3.257/661.35822",0.35013,-1.514
"1.305/307.08547",0.35155,-1.5082
"1.667/474.26816",2.8021,1.4865
"3.144/452.25314",0.35859,-1.4796
"3.209/486.33067",0.36344,-1.4602
"1.305/484.11728",0.36402,-1.4579
"0.836/187.14453",2.7346,1.4513
"2.740/450.75138",0.36597,-1.4502
"1.669/237.63845",2.6733,1.4186
"5.850/761.46096",2.654,1.4081
"2.266/435.26857",0.38925,-1.3612
"1.307/307.58587",0.39173,-1.3521
"2.764/349.54522",2.5279,1.3379
"1.076/535.18809",0.39685,-1.3333
"1.459/405.28265",2.512,1.3288
"2.960/771.42762",2.506,1.3254
"0.866/586.19185",2.4858,1.3137
"1.183/635.14173",0.40449,-1.3058
"2.750/334.86883",2.4677,1.3032
"0.958/588.37231",0.40756,-1.2949
"0.889/232.56696",0.40997,-1.2864
"2.750/651.46771",0.41352,-1.274
"1.188/406.14436",0.41649,-1.2636
"1.457/288.20466",2.3458,1.2301
"2.830/529.61921",0.43099,-1.2143
"2.282/410.16011",2.3149,1.211
"0.869/619.10687",0.43445,-1.2027
"0.842/189.16096",2.2946,1.1983
"2.732/229.60098",2.2878,1.1939
"2.719/904.43677",2.2618,1.1775
"2.731/344.45437",2.2582,1.1752
"2.777/773.39642",2.2566,1.1741
"2.884/785.42599",0.44496,-1.1683
"2.885/523.95376",0.44698,-1.1617
"2.731/458.93777",2.2194,1.1502
"1.069/306.16026",2.2013,1.1383
"1.359/338.18328",2.2001,1.1376
"2.731/458.60389",2.1841,1.127
"2.871/743.62100",2.169,1.1171
"1.057/118.12247",0.46299,-1.1109
"0.866/769.26106",2.1485,1.1034
"2.910/246.17152",0.46613,-1.1012
"1.302/298.56984",0.46947,-1.0909
"2.765/351.64953",2.1088,1.0764
"2.789/759.70992",2.1003,1.0706
"2.631/138.59437",2.0942,1.0664
"1.108/325.59810",0.47809,-1.0647
"0.834/407.03171",2.0817,1.0578
"2.058/294.18238",2.0738,1.0523
"0.867/474.13526",2.067,1.0476
"1.192/290.13516",0.48439,-1.0458
"1.149/1064.16778",2.064,1.0454
"0.882/507.12871",0.48473,-1.0448
"0.808/186.01580",0.48478,-1.0446
"5.523/809.46209",2.0587,1.0417
"1.327/613.16202",0.48658,-1.0392
"0.896/258.11106",0.48907,-1.0319
"1.595/121.60258",2.043,1.0307
"2.684/1185.88388",0.49029,-1.0283
"0.834/215.01605",2.0372,1.0266
"3.613/352.24929",0.49403,-1.0173
"0.938/508.34604",2.0241,1.0173
"2.994/1156.36904",0.49449,-1.016
"3.109/446.70775",0.49477,-1.0152
