"","Fold Change","log2(FC)"
"1.094/766.06480",0.14164,-2.8197
"3.338/514.27459",7.0555,2.8187
"2.904/721.33591",0.14201,-2.816
"2.880/1193.22212",0.14214,-2.8147
"2.884/1116.73594",7.0305,2.8136
"2.120/367.60668",0.14241,-2.8118
"2.898/986.27502",0.14269,-2.809
"2.768/500.74230",0.14274,-2.8085
"1.037/686.09885",7.0023,2.8078
"2.956/920.95223",0.14282,-2.8078
"2.959/719.47792",0.14285,-2.8074
"2.879/622.63939",0.14311,-2.8048
"0.967/800.23993",0.14327,-2.8032
"2.790/529.01835",6.9773,2.8027
"1.465/121.60283",6.9756,2.8023
"3.014/656.39679",0.14355,-2.8003
"3.151/702.47819",6.9542,2.7979
"3.241/778.43396",6.9535,2.7977
"0.876/405.09730",0.14394,-2.7964
"1.690/321.60059",0.14423,-2.7936
"0.644/254.93309",0.14433,-2.7925
"2.869/465.55125",0.14458,-2.7901
"2.896/761.13162",0.14488,-2.7871
"1.593/287.30888",6.9011,2.7868
"1.328/712.26281",6.8989,2.7864
"2.915/512.94932",6.8967,2.7859
"4.529/426.64604",6.8963,2.7858
"2.814/468.18402",0.14531,-2.7828
"2.887/933.79765",0.14537,-2.7822
"2.903/983.18548",0.14539,-2.782
"2.882/930.77990",6.8742,2.7812
"2.885/894.93050",6.8699,2.7803
"2.912/783.40006",6.8646,2.7792
"1.594/200.15072",6.8539,2.7769
"2.902/676.37961",0.14599,-2.776
"3.020/1033.10180",6.844,2.7748
"2.882/722.26833",0.14633,-2.7727
"2.770/347.54459",6.8259,2.771
"2.900/766.00475",0.14657,-2.7703
"3.128/1192.16098",6.8194,2.7696
"2.902/759.50082",0.14665,-2.7695
"2.909/838.38821",6.8142,2.7685
"1.003/425.04496",6.8049,2.7666
"3.005/1189.91464",6.799,2.7653
"2.806/444.58947",6.7891,2.7632
"1.012/462.99819",6.7838,2.7621
"2.874/441.68198",6.7698,2.7591
"2.956/963.45915",0.14798,-2.7565
"2.810/688.14290",6.7193,2.7483
"2.933/275.07051",6.7042,2.7451
"5.850/761.46096",6.6737,2.7385
"2.783/649.32455",0.15042,-2.733
"2.709/500.62065",0.15057,-2.7315
"2.707/644.10221",0.15094,-2.728
"2.985/642.38344",0.15114,-2.726
"3.174/557.36640",6.6134,2.7254
"2.902/903.33626",0.15198,-2.718
"2.994/1231.61886",6.5753,2.7171
"3.091/577.82664",0.15217,-2.7162
"1.193/125.10672",0.15234,-2.7146
"2.792/705.35525",6.5532,2.7122
"2.900/670.56588",0.15306,-2.7078
"2.297/268.10363",6.5305,2.7072
"2.816/913.21836",0.15336,-2.705
"2.767/523.31155",6.5093,2.7025
"0.904/252.12560",6.5036,2.7012
"0.871/588.15998",0.15415,-2.6976
"3.092/788.70623",0.15435,-2.6957
"2.883/895.25750",0.15441,-2.6952
"2.905/961.81660",0.15478,-2.6917
"3.223/891.17101",6.4583,2.6911
"3.021/667.70597",6.4526,2.6899
"0.645/398.34001",0.1556,-2.6841
"0.789/586.94330",0.15573,-2.6829
"0.649/232.59817",0.15613,-2.6791
"2.856/350.73953",0.15663,-2.6746
"1.048/752.15007",6.3818,2.674
"2.714/1016.47182",0.15695,-2.6716
"2.706/244.66416",0.15717,-2.6696
"0.777/518.13947",6.3471,2.6661
"2.902/721.07186",0.15822,-2.66
"1.152/651.25769",6.3104,2.6577
"2.903/772.71894",0.1587,-2.6556
"0.807/178.01397",0.15883,-2.6544
"0.635/309.90746",0.15894,-2.6535
"2.899/670.62938",0.15915,-2.6516
"2.902/676.13071",0.15941,-2.6491
"2.732/549.92444",6.2683,2.6481
"2.960/949.30800",0.15989,-2.6449
"3.006/617.79831",6.248,2.6434
"2.982/1051.51148",6.232,2.6397
"0.819/531.00823",0.16069,-2.6376
"0.813/408.97965",6.2196,2.6368
"1.102/143.04317",0.16095,-2.6353
"2.892/896.33126",0.1614,-2.6313
"1.278/595.09565",6.1913,2.6302
"2.902/986.36525",0.16178,-2.6279
"2.840/331.69783",6.1574,2.6223
"1.603/551.39054",0.16298,-2.6173
"2.979/1128.95406",6.1158,2.6125
"2.903/831.92497",0.16374,-2.6105
"0.913/486.28455",6.086,2.6055
"1.057/264.04022",6.0801,2.6041
"2.698/629.37701",0.16464,-2.6026
"2.822/470.29809",0.16489,-2.6004
"1.971/339.63649",0.16491,-2.6003
"1.460/666.07136",0.16513,-2.5983
"1.051/741.07033",6.0513,2.5972
"2.837/417.24306",6.0508,2.5971
"0.916/820.56254",6.0453,2.5958
"5.052/686.92278",6.0376,2.594
"1.977/235.11134",6.0263,2.5913
"5.052/687.42331",6.0046,2.5861
"3.013/671.57799",5.9999,2.5849
"2.755/260.10693",5.9989,2.5847
"2.825/555.77543",0.16679,-2.5839
"2.667/390.67896",0.16684,-2.5834
"0.646/390.52889",0.16699,-2.5822
"2.357/212.09213",5.9862,2.5816
"0.611/525.90417",0.16725,-2.58
"2.994/1077.32445",5.97,2.5777
"1.607/264.02388",0.16799,-2.5735
"2.709/336.70738",0.16814,-2.5723
"0.820/515.03499",0.16822,-2.5715
"2.680/181.06452",0.16873,-2.5672
"1.270/198.07295",5.9078,2.5626
"1.872/240.10986",0.16947,-2.5609
"2.765/738.71104",5.895,2.5595
"0.972/308.09140",0.16999,-2.5565
"2.707/448.10464",0.17004,-2.556
"0.827/521.17376",5.8781,2.5553
"3.004/1190.25157",5.8737,2.5543
"2.695/673.38903",5.8474,2.5478
"3.005/1163.17416",0.17102,-2.5478
"0.864/296.15394",5.8357,2.5449
"2.915/826.69313",0.17173,-2.5418
"2.936/1103.87793",5.8231,2.5418
"1.631/690.28285",5.8034,2.5369
"3.020/1242.09535",5.8034,2.5369
"2.660/339.64168",0.17291,-2.5319
"2.835/686.42330",5.7704,2.5287
"1.597/280.65688",0.17339,-2.5279
"1.294/882.23823",5.7637,2.527
"0.635/306.37898",0.17357,-2.5264
"2.721/905.43782",5.7563,2.5251
"1.037/626.16073",5.7497,2.5235
"0.910/369.20505",5.7461,2.5226
"1.631/560.21763",5.7182,2.5156
"2.710/344.52474",5.7056,2.5124
"3.831/283.15592",0.17551,-2.5104
"2.244/406.12793",0.17569,-2.5089
"1.270/145.04927",0.17632,-2.5037
"2.696/350.60745",0.17708,-2.4976
"2.960/1065.31808",0.17749,-2.4942
"1.291/866.26455",5.6091,2.4878
"1.641/728.23983",5.6085,2.4876
"2.740/755.35912",0.17832,-2.4875
"1.368/513.12461",5.5511,2.4728
"2.733/388.71988",5.5339,2.4683
"2.806/467.16998",5.5203,2.4648
"2.707/421.48523",5.5078,2.4615
"0.906/132.10095",5.4867,2.4559
"0.866/452.15371",5.4571,2.4481
"0.828/385.06050",5.412,2.4362
"2.757/552.81160",5.3965,2.432
"0.645/417.35316",0.18566,-2.4293
"0.830/193.03493",5.3812,2.4279
"0.921/725.45524",5.3468,2.4187
"2.654/364.60283",5.3429,2.4176
"2.715/603.81073",5.3408,2.417
"1.643/712.26575",5.3291,2.4139
"2.813/582.54783",5.2489,2.392
"2.317/564.12668",5.2362,2.3885
"0.866/635.22218",5.195,2.3771
