AnalysisMode	Contrast	plotContrast	Metabolite	Ratio_Change	FoldChange	pValue	padj	Regulation
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.441/99.08926	0.33746401607697296	-1.5671944196720435	0.020967741935483872	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.793/103.12043	0.31955773081799477	-1.645851505057705	0.01903225806451613	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.658/112.04841	0.41888517109558443	-1.2553732824555057	0.03225806451612903	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.054/123.05436	0.25303395314122	-1.9825971101975237	0.007741935483870968	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.904/125.10554	0.430006622929186	-1.2175692146226018	0.048709677419354835	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.367/125.10558	0.43812185362835193	-1.1905959164398738	0.03193548387096774	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.800/132.13684	2.130010658506795	1.0908606496700917	0.04903225806451613	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.369/140.99307	0.36811703309601523	-1.4417635888637763	0.01870967741935484	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.673/144.10086	2.402590686371977	1.2645908869032667	0.04129032258064516	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.994/144.10112	4.538477915525419	2.1822085371844917	0.002903225806451613	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.496/144.10199	5.102754590834048	2.3512762591827068	0.0032258064516129032	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.437/144.14763	0.4089922293108105	-1.2898546620901599	0.028064516129032258	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.493/150.97823	0.20130148239091195	-2.3125702985340073	9.67741935483871e-4	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.676/156.04205	2.2732416308503973	1.1847510414377656	0.03870967741935484	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.678/158.03948	2.5526147632669947	1.3519758248344032	0.027741935483870966	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.060/158.11632	3.0217450985282297	1.5953819660621391	0.02870967741935484	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.660/160.10731	0.21698744874405362	-2.2043164999521827	0.012580645161290323	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.587/166.11380	2.2793547513492673	1.1886254784351462	0.04935483870967742	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.338/166.12611	2.243925762209916	1.166024946774128	0.03258064516129032	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.680/168.07566	0.36702345463779357	-1.4460558334308573	0.024838709677419354	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.485/168.98778	0.294595021143545	-1.7631950468361226	0.0067741935483870966	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.677/172.10741	0.29663797114836	-1.7532248130719652	0.027096774193548386	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.477/181.50157	2.7804965547112035	1.4753425495129966	0.041935483870967745	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.998/182.05780	2.3764545547856906	1.2488108130805171	0.03645161290322581	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.660/184.06068	0.3351979596793215	-1.5769147273819693	0.013225806451612903	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.397/189.13276	0.2270211213086169	-2.1391015674607536	0.001935483870967742	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.044/195.07741	2.4767072609421694	1.3084233566160666	0.036774193548387096	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.652/202.07173	0.3769017142854589	-1.4077397379707768	0.026451612903225806	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.665/206.10388	0.39551323420219225	-1.3382021256041199	0.03096774193548387	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.571/211.08794	2.949686503000886	1.560561630881386	0.01064516129032258	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.349/216.12342	6.087026254703668	2.60573758849506	6.451612903225806e-4	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.069/216.12346	2.286733506906375	1.1932882456505642	0.038387096774193545	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.710/216.23345	2.9212714337335917	1.5465964142807476	0.01935483870967742	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.321/219.17253	0.37110951160597216	-1.4300831168351833	0.01967741935483871	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.677/221.99404	3.641640938338308	1.8645886812340882	0.005161290322580645	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.310/230.14213	2.2992385286804975	1.2011561425648802	0.04032258064516129	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.564/230.14492	2.7651254244778762	1.4673449217505066	0.03741935483870968	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.667/236.15162	0.36101166281459396	-1.4698826494286925	0.012258064516129033	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.087/238.19243	0.30853463143510423	-1.6964956612807223	0.005806451612903226	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	6.159/239.10524	0.3272911754228205	-1.6113533905962387	0.008387096774193548	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.665/240.86866	0.4241337954789779	-1.2374086517375376	0.04967741935483871	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.568/241.12923	2.7578689581627103	1.4635539079395545	0.03129032258064516	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.444/245.18637	3.3221737418860737	1.7321275248363952	0.04064516129032258	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.985/245.18743	2.579211414547019	1.3669300337776567	0.03354838709677419	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.441/245.19778	0.22223568892918577	-2.1698375765101785	0.023225806451612905	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.010/247.20375	2.892899670420601	1.532516289566649	0.03387096774193549	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.681/257.99636	3.1533637318366843	1.6568915905259611	0.015806451612903227	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.677/259.99447	2.7842643613153113	1.4772961992080933	0.016129032258064516	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.510/260.37129	2.5926638118876615	1.3744351455020651	0.035806451612903224	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.515/261.18287	2.1862850894647723	1.1284815393169974	0.04548387096774194	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.681/263.08620	2.5842666808812846	1.3697549552225707	0.016451612903225808	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.992/263.19987	2.612052107212985	1.3851836771553776	0.02258064516129032	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.669/266.16340	0.3563482186481639	-1.488640382401693	0.013870967741935483	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.706/267.06886	0.4174348371271595	-1.2603770888952917	0.02967741935483871	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.683/268.02270	3.1146122655857464	1.6390525750201868	0.013548387096774193	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.657/268.10845	0.37639573697199824	-1.4096778065769855	0.01806451612903226	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.657/269.11416	0.3547755651459902	-1.4950214461746922	0.021612903225806453	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.388/270.06854	0.37315988036676534	-1.4221342091994411	0.02032258064516129	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.657/270.12288	0.41238720441304455	-1.2779285255572725	0.02838709677419355	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.680/274.10888	2.355980808239034	1.2363277870583806	0.03064516129032258	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.563/275.11876	3.0854290665819213	1.6254711276850173	0.02193548387096774	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.556/277.14248	3.172153563836192	1.6654626135457804	0.014193548387096775	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.077/278.14612	2.267604554131439	1.1811690717017307	0.03806451612903226	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.358/278.14614	2.2128562902891833	1.1459097611166567	0.044516129032258066	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.294/283.13352	0.31638333051258866	-1.6602545052547657	0.01096774193548387	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.677/285.04922	3.344944715350443	1.7419823664575074	0.031612903225806455	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.106/285.24617	3.182616948369304	1.6702135283395134	0.04161290322580645	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.402/288.07865	0.4071143710927165	-1.2964939455336058	0.04838709677419355	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.674/290.06889	3.3630043282038695	1.7497506356216295	0.008709677419354838	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.749/290.27364	4.8317811843264185	2.2725551211706088	0.0012903225806451613	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.306/292.16097	2.2034257484781006	1.1397482811820303	0.0467741935483871	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.495/299.14185	4.663383980648117	2.2213772253392983	0.003870967741935484	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.369/303.25087	0.23369350859833843	-2.097310434549481	0.0035483870967741938	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.694/316.08420	3.631727032007145	1.8606557708091676	0.015161290322580645	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.355/316.10090	2.394614107930695	1.2597931843830092	0.04709677419354839	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.010/316.10492	2.3260838469480642	1.2179031017105093	0.03612903225806452	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.345/317.02046	2.5016987044805563	1.3229080470072552	0.043548387096774194	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.373/317.23474	3.1115169104937026	1.6376180870156158	0.006129032258064516	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.352/319.22693	7.254860452744031	2.858947864316778	3.225806451612903e-4	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.231/319.22724	2.58168661299034	1.368313884717606	0.027419354838709678	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.363/322.13359	0.24853713828106494	-2.0084666486908818	0.004838709677419355	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.277/324.14841	3.035645457925326	1.6020033039413462	0.014838709677419355	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.989/325.15660	2.8350212255322833	1.5033595365274806	0.0332258064516129	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.403/326.03689	0.40183917545348197	-1.3153098750735455	0.04387096774193548	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.627/326.71616	0.31613640566930756	-1.661380912051559	0.016774193548387096	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	6.015/331.22482	2.3693983888295236	1.2445207926121995	0.03774193548387097	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.321/336.14979	2.610638249738395	1.3844025604980486	0.03903225806451613	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.092/337.11217	0.38554692156833736	-1.3750216461748375	0.03032258064516129	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.363/341.17422	0.32235984821084385	-1.6332560358679686	0.01	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	3.673/341.82570	0.38666274627140274	-1.3708523228600633	0.024516129032258065	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.352/344.09762	0.4237180027010125	-1.2388236684378255	0.03483870967741935	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.481/349.97607	2.534954939578218	1.341960102642886	0.04516129032258064	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.783/353.06801	0.24884649698108927	-2.006672016586843	0.0022580645161290325	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.584/353.19590	3.0028309587548305	1.586323262164351	0.00967741935483871	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.597/355.08004	0.329248551356439	-1.6027510020304145	0.01129032258064516	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.555/355.24212	0.40616283932775404	-1.2998698443473498	0.03	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.287/367.24976	3.003248133735244	1.5865236778655516	0.014516129032258065	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.627/377.29618	0.3546314273790283	-1.495607701587039	0.04	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.502/378.26931	2.2240986077870586	1.1532207529048062	0.043225806451612905	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.389/381.08672	0.3205032401015007	-1.6415891531611655	0.008064516129032258	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.302/383.22537	3.3303966199752804	1.7356939993980667	0.00935483870967742	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.285/385.18044	2.5662993209502245	1.3596894493310685	0.04419354838709678	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.285/391.93985	2.7569948583588886	1.4630965768051039	0.02064516129032258	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.360/395.10112	0.3264598548444291	-1.6150225021287845	0.017096774193548388	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.569/400.22043	2.3790294301961414	1.2503731189826368	0.04096774193548387	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.391/402.26609	3.037279507211212	1.6027796793689175	0.017741935483870968	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.330/407.16750	4.016485270650053	2.005933585838939	0.0025806451612903226	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.685/418.72608	0.3116295503816752	-1.6820960509366596	0.005483870967741935	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	6.018/429.17918	3.3287615625221605	1.734985534675667	0.0070967741935483875	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.073/431.24800	2.547847804587673	1.3492791009362377	0.023870967741935485	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.118/433.21591	2.5702821606830084	1.3619267444283003	0.03967741935483871	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.035/437.22395	2.218373258498113	1.1495021305484998	0.04806451612903226	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.506/443.79604	3.1037002566936294	1.6339892343734401	0.023548387096774193	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.402/449.31951	0.21416491312457403	-2.223205953769728	0.024193548387096774	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.318/454.26152	2.675501397268806	1.419809282380595	0.017419354838709676	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.285/457.12603	3.1469199223335087	1.6539404677617897	0.0064516129032258064	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.435/460.24804	2.510577285999916	1.3280191378369153	0.037096774193548385	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.094/464.28959	2.55128230376405	1.3512225444545247	0.034193548387096775	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.535/471.30026	4.234000719164095	2.082021514393775	0.01032258064516129	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.752/473.27219	0.4375816161778939	-1.1923759664600646	0.045806451612903226	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.285/477.12253	2.4421004392662597	1.2881225370376406	0.026774193548387098	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.569/479.27439	0.3854500110106634	-1.3753843256507068	0.04290322580645161	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.585/481.24310	0.26547951354717453	-1.9133275590716463	0.025161290322580646	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.369/484.33514	0.328236187654876	-1.6071937918303631	0.007419354838709678	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.293/485.15474	2.713485781957759	1.440147349309471	0.025483870967741934	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.544/487.37854	0.3517533303532892	-1.5073640121180074	0.04645161290322581	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.560/493.28839	0.3455032226410701	-1.5332289276411006	0.044838709677419354	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.563/495.84853	0.3860605277418973	-1.3731010395511947	0.03935483870967742	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.477/500.18508	2.2124700464910374	1.145657923411969	0.047419354838709675	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.287/519.02265	2.8149446134035903	1.4931065362472178	0.032903225806451615	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.360/523.29552	0.36152090758293337	-1.4678490109364388	0.02129032258064516	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.414/524.25490	0.3454518339538586	-1.5334435239556565	0.02935483870967742	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.517/533.30838	2.1308919459987146	1.0914574382993252	0.04774193548387097	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.327/537.11286	2.3507648664379373	1.233130241675414	0.035483870967741936	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.727/540.34483	2.6515844780948536	1.4068547127204214	0.026129032258064518	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.635/543.45428	0.3645287707914131	-1.4558954097177514	0.04225806451612903	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.310/558.17492	0.35461025502236343	-1.4956938365526828	0.025806451612903226	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.344/568.27897	0.35727479571577	-1.4848939536438228	0.02	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.535/574.42988	0.4129041503348807	-1.2761211749505124	0.022258064516129033	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.612/586.41560	3.123415009052043	1.643124273400347	0.012903225806451613	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.219/599.15682	0.3601350002104206	-1.4733902782632797	0.02903225806451613	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.544/609.37472	0.4075619860156936	-1.2949085996745908	0.046129032258064515	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	5.043/627.34693	3.793157887704465	1.9233994241150154	0.004516129032258065	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	1.273/658.25252	2.525666730286557	1.3366642835104847	0.04258064516129032	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.477/673.51179	0.27635365078565277	-1.8554124234043434	0.03516129032258065	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.527/675.12259	4.245667070597934	2.0859912449057694	0.0016129032258064516	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	4.560/733.29565	0.38324125519111996	-1.3836752220805197	0.015483870967741935	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.635/740.55064	5.047775669703717	2.3356477963352447	0.004193548387096774	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.638/761.48837	4.264016562794087	2.092213041993544	0.011612903225806452	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.527/769.50626	2.9348276145607097	1.5532757650313131	0.00903225806451613	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.510/776.59711	0.3932681959235212	-1.3464145763886302	0.022903225806451613	0	Down-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	2.169/805.26052	2.408405625028306	1.268078392070516	0.034516129032258064	0	Up-regulated
HILIC_Positive	AC9.1_v_pPTGE30	AC9.1 vs pPTGE30	0.660/858.15050	0.31562017217294364	-1.663738679891361	0.011935483870967743	0	Down-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	0.844/58.06292	2.456090711631095	1.2963638452372386	0.022044088176352707	0	Up-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	0.843/104.10591	2.317810493980403	1.2127626152783528	0.04168336673346693	0	Up-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	1.512/114.08929	0.3052931379474572	-1.7117329323339308	0.010821643286573146	0	Down-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	4.916/122.06951	5.277552295410442	2.3998689693479887	2.004008016032064e-4	0	Up-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	0.744/122.09432	0.38270031238670754	-1.3857130162520803	0.04008016032064128	0	Down-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	1.135/123.08949	0.252124367587775	-1.9877925348061907	0.014228456913827655	0	Down-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	2.367/125.10558	0.4496420185793892	-1.1531512346764239	0.047895791583166335	0	Down-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	5.007/126.05298	2.2046681819588714	1.1405615363880641	0.047094188376753505	0	Up-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	4.744/139.09695	2.4291056013210444	1.2804252101016256	0.04629258517034068	0	Up-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	5.006/144.06420	2.3980441036196365	1.261858192316867	0.03947895791583166	0	Up-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	3.660/160.10731	0.2210533217560193	-2.177533681134043	0.011823647294589179	0	Down-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	4.680/168.07566	0.37659818775647547	-1.408902037370262	0.03326653306613227	0	Down-regulated
HILIC_Positive	AC9.2_v_pPTGE30	AC9.2 vs pPTGE30	3.677/172.10741	0.3032026077950813	-1.721645932945468	0.03206412825651302	0	Down-regulated
