"","Fold Change","log2(FC)"
"2.500/512.34388",15.482,3.9526
"2.129/686.31071",0.064903,-3.9456
"0.888/556.22598",0.065261,-3.9376
"2.445/668.39947",0.065447,-3.9335
"2.362/435.22449",0.065501,-3.9323
"2.393/550.28642",0.065516,-3.932
"2.167/547.27308",0.066064,-3.92
"2.220/814.11593",15.083,3.9149
"2.478/445.18657",15.073,3.9139
"2.148/572.16033",15.019,3.9087
"5.287/757.46758",0.067167,-3.8961
"2.102/483.12340",14.765,3.8841
"1.202/160.09790",0.068162,-3.8749
"5.227/767.48479",0.068492,-3.8679
"2.151/491.06654",14.542,3.8622
"2.481/444.69281",14.532,3.8611
"2.680/539.25212",0.069146,-3.8542
"0.713/419.06229",14.341,3.8421
"0.585/267.55332",0.070096,-3.8345
"5.237/807.48043",0.070125,-3.8339
"0.960/378.07876",0.071257,-3.8108
"2.213/423.18846",0.072013,-3.7956
"2.186/675.33320",0.072994,-3.7761
"2.388/392.18225",0.073127,-3.7735
"0.908/397.08777",0.074331,-3.7499
"1.139/338.15989",13.394,3.7435
"4.822/837.48254",0.075309,-3.731
"0.741/937.17517",13.266,3.7296
"0.811/381.12163",13.13,3.7148
"0.697/280.04247",13.079,3.7092
"2.778/363.17737",0.076518,-3.7081
"2.256/448.73416",13.046,3.7055
"2.187/456.20849",0.076726,-3.7041
"1.061/166.05175",0.076933,-3.7003
"0.565/129.99438",12.895,3.6888
"1.042/274.03840",0.078072,-3.679
"2.696/792.39241",0.079328,-3.656
"2.221/524.23383",0.079975,-3.6443
"0.617/577.06968",12.461,3.6394
"2.353/338.13023",12.425,3.6351
"1.144/302.18407",12.32,3.6229
"2.133/866.81756",12.19,3.6076
"2.274/197.07555",12.141,3.6018
"2.652/879.42475",0.082402,-3.6012
"2.260/230.01241",12.046,3.5904
"2.778/731.32084",11.91,3.5741
"2.220/727.36436",0.084254,-3.5691
"1.144/384.18448",11.671,3.5449
"2.164/514.26234",0.08607,-3.5383
"2.134/383.16854",0.086344,-3.5338
"2.145/574.27383",0.08857,-3.497
"1.144/362.13839",11.286,3.4965
"0.658/409.12981",11.26,3.4931
"2.101/415.01685",0.08935,-3.4844
"2.355/491.28790",0.089422,-3.4832
"0.813/135.99752",11.157,3.4799
"1.139/605.37337",11.122,3.4753
"0.460/182.01284",10.941,3.4517
"2.244/515.28710",0.091748,-3.4462
"2.200/546.13489",10.836,3.4377
"0.667/775.10770",0.092592,-3.433
"2.133/426.15464",10.753,3.4266
"2.185/586.28363",0.095445,-3.3892
"0.452/946.09441",0.095685,-3.3856
"2.698/376.71693",0.095691,-3.3855
"1.144/400.16022",10.444,3.3847
"2.152/292.16687",10.442,3.3843
"2.079/364.15488",10.4,3.3785
"2.704/355.18717",0.096182,-3.3781
"0.663/262.05039",10.302,3.3648
"2.157/352.14987",0.097962,-3.3516
"1.144/444.19506",10.172,3.3465
"2.122/524.16781",0.098589,-3.3424
"3.565/329.04585",0.099208,-3.3334
"0.555/152.97852",10.06,3.3305
"2.311/768.26471",0.10023,-3.3186
"0.739/483.11754",9.9737,3.3181
"2.135/414.24157",0.10058,-3.3136
"0.576/298.15055",9.9302,3.3118
"2.278/381.17573",9.8838,3.3051
"1.855/257.07695",9.8519,3.3004
"2.701/683.34242",0.10264,-3.2844
"2.180/229.15587",9.7053,3.2788
"0.671/549.21600",9.7054,3.2788
"2.239/574.27296",0.10316,-3.2771
"2.171/300.10239",9.6064,3.264
"2.130/316.18860",0.10432,-3.2608
"0.585/392.90206",9.5614,3.2572
"2.174/519.26844",0.10479,-3.2544
"0.728/850.10187",0.10495,-3.2522
"0.910/469.10106",9.5222,3.2513
"0.867/482.11930",9.4791,3.2448
"0.819/377.03409",0.10707,-3.2234
"0.805/425.24867",0.10743,-3.2185
"1.144/641.34963",9.2675,3.2122
"2.132/446.13350",9.2568,3.2105
"2.386/465.23391",0.10874,-3.2011
"1.052/201.12451",9.1631,3.1958
"0.944/967.25334",9.1307,3.1907
"0.643/296.06904",0.10976,-3.1876
"2.173/329.18269",9.0977,3.1855
"2.204/428.17093",9.0772,3.1822
"2.707/814.53709",9.0474,3.1775
"2.297/680.34263",0.11122,-3.1685
"2.389/342.23758",0.11174,-3.1618
"0.919/211.07196",8.8754,3.1498
"2.144/368.13914",0.11371,-3.1366
"2.159/460.24039",0.11497,-3.1207
"2.110/491.19120",8.6899,3.1193
"2.132/758.25655",8.6283,3.1091
"0.742/604.13007",8.6128,3.1065
"2.732/659.34035",8.5739,3.1
"0.695/569.14266",0.11718,-3.0933
"0.729/257.07622",0.11761,-3.0879
"0.744/525.08914",8.4955,3.0867
"2.366/300.19271",8.441,3.0774
"1.771/384.16543",8.4333,3.0761
"2.157/284.08831",8.4009,3.0706
"2.341/717.36056",8.374,3.0659
"0.460/145.06162",0.11957,-3.0641
"1.101/266.16036",8.2995,3.053
"2.124/149.04710",8.2833,3.0502
"1.144/324.16435",8.2639,3.0468
"2.705/814.25291",8.261,3.0463
"2.135/659.29374",0.12149,-3.0411
"2.251/788.38014",8.2269,3.0403
"0.642/372.05708",0.12189,-3.0364
"2.127/593.17271",0.12254,-3.0287
"1.025/372.14403",8.1333,3.0238
"0.987/748.28700",8.1279,3.0229
"0.460/381.02081",0.12514,-2.9983
"2.129/792.30619",0.1254,-2.9953
"1.779/324.14370",7.9289,2.9871
"0.630/710.22719",7.8988,2.9816
"1.071/568.08460",7.8982,2.9815
"2.277/454.26519",7.885,2.9791
"0.869/325.06386",0.12693,-2.9779
"0.586/218.10440",0.12725,-2.9743
"2.109/500.06825",7.8302,2.9691
"1.747/344.14590",7.8257,2.9682
"2.143/445.16678",7.8115,2.9656
"2.180/363.16659",0.12825,-2.963
"2.282/557.29350",7.7967,2.9629
"1.144/360.14125",7.7668,2.9573
"2.169/768.27150",0.12897,-2.9549
"0.731/500.19657",0.12898,-2.9548
"0.452/322.99250",0.129,-2.9546
"0.648/482.11845",7.7349,2.9514
"2.304/427.25596",0.12931,-2.9511
"0.568/209.06659",0.13018,-2.9415
"0.576/665.09455",7.6302,2.9317
"0.650/329.08189",7.5843,2.923
"1.260/609.08529",7.5774,2.9217
"0.741/953.14665",7.5669,2.9197
"2.177/552.13695",7.5296,2.9126
"0.970/118.90471",7.5204,2.9108
"0.447/406.99060",7.5159,2.9099
"0.672/553.04584",7.4903,2.905
"2.317/389.10907",0.13397,-2.9
"0.835/748.28678",7.4505,2.8973
"2.329/419.15933",7.3644,2.8806
"1.144/376.11508",7.3087,2.8696
"0.750/541.00794",7.3069,2.8693
"2.186/331.17759",7.299,2.8677
"0.756/434.19414",7.2637,2.8607
"0.888/684.97698",7.2627,2.8605
"0.460/115.00332",0.13832,-2.8539
"0.956/241.10820",7.2293,2.8539
"0.773/292.05054",0.13925,-2.8443
"0.696/274.03997",0.14077,-2.8286
"0.888/613.04004",7.0879,2.8254
"0.819/330.13076",7.0517,2.818
"2.131/553.13828",0.14187,-2.8173
"0.810/328.15149",7.0104,2.8095
"0.460/532.76747",7.0034,2.808
"0.758/300.16334",0.14293,-2.8066
"0.620/371.02748",6.9806,2.8034
"2.270/402.15773",6.9735,2.8019
"2.137/389.03382",6.9347,2.7938
"0.792/438.04212",0.14446,-2.7913
"0.950/378.18052",6.9044,2.7875
"0.624/186.03024",0.14508,-2.785
"0.461/96.66220",0.14624,-2.7736
"2.118/279.05799",6.8051,2.7666
"0.787/545.16842",0.14705,-2.7656
"2.445/454.26596",0.14735,-2.7627
"0.776/428.27990",0.14784,-2.7578
"1.135/482.15959",6.7366,2.752
"1.046/482.16242",6.7366,2.752
"0.772/217.11876",6.6601,2.7355
"0.819/250.07208",0.15136,-2.724
"0.939/1041.61567",6.5972,2.7218
"2.151/258.09181",6.5873,2.7197
"0.753/487.06805",0.15185,-2.7193
"0.460/426.00229",6.5528,2.7121
"0.460/356.98873",0.15307,-2.7077
"2.134/202.45233",6.4642,2.6925
"2.135/688.20501",6.4534,2.6901
"0.582/287.14788",6.4263,2.684
"2.114/925.24564",0.15574,-2.6828
"2.139/249.13535",6.3625,2.6696
"1.252/346.05405",6.3591,2.6688
"0.460/415.04773",6.3576,2.6685
"0.560/346.99999",0.15879,-2.6548
"0.700/304.07997",6.2969,2.6547
"0.553/227.94892",0.16149,-2.6305
"0.453/234.88054",6.1403,2.6183
"0.642/221.97592",0.16307,-2.6164
"0.799/182.09428",6.0979,2.6083
"0.979/148.06338",6.0895,2.6063
"1.340/385.04250",0.16429,-2.6057
"0.888/669.00315",6.0809,2.6043
"0.556/215.03699",0.16603,-2.5905
"2.401/302.14315",5.9654,2.5766
"2.224/884.03606",0.17016,-2.555
"0.789/421.08047",0.171,-2.5479
"0.888/111.00922",0.17279,-2.5329
"0.972/280.10544",0.17453,-2.5185
"0.751/253.99921",5.7244,2.5171
"0.578/496.13450",0.17807,-2.4895
"2.113/886.29392",0.17852,-2.4858
"0.959/795.98832",5.595,2.4841
"0.942/408.01029",0.17878,-2.4837
"0.453/368.80461",5.5155,2.4635
"0.457/318.85714",5.407,2.4348
"0.740/409.12452",5.2838,2.4016
"0.769/356.13279",5.2753,2.3993
"4.952/827.49415",0.21697,-2.2044
"4.952/803.45040",0.22476,-2.1535
"5.105/765.47094",0.24226,-2.0454
"5.111/791.50012",0.24563,-2.0255
"5.086/805.46702",0.24785,-2.0124
"0.656/224.06059",0.24907,-2.0054
"4.911/763.46826",0.2569,-1.9607
"4.954/789.48708",0.29859,-1.7438
"5.087/829.51194",0.30812,-1.6984
"2.204/517.24516",0.31334,-1.6742
"2.930/401.13524",0.32243,-1.6329
"2.652/841.46858",0.33714,-1.5686
"1.199/327.06853",0.33736,-1.5676
"4.684/477.30339",0.34013,-1.5559
"0.577/282.02760",0.36747,-1.4443
"2.407/769.41183",2.5698,1.3617
"2.655/625.39274",0.39985,-1.3225
"2.311/730.31002",0.40487,-1.3045
"5.083/755.45444",0.40746,-1.2953
"4.779/761.45246",0.41099,-1.2828
"0.553/217.04767",2.4197,1.2748
"2.703/553.26518",0.41704,-1.2618
"2.160/391.20990",0.41863,-1.2563
"2.311/364.65132",0.43472,-1.2018
"1.292/483.11641",2.2952,1.1986
"0.806/517.25498",0.4393,-1.1867
"0.568/181.07139",2.2436,1.1658
"1.025/336.16756",2.1854,1.1279
"0.867/483.11500",2.1647,1.1142
"1.769/288.01841",0.46542,-1.1034
"3.028/626.33149",0.46568,-1.1026
"2.149/472.24090",0.46957,-1.0906
"2.251/514.28679",0.47,-1.0893
"2.575/269.00581",0.4703,-1.0884
"2.081/292.16662",2.1246,1.0872
"2.128/371.19356",0.47107,-1.086
"2.701/754.43600",0.47743,-1.0667
"0.659/517.08713",2.0854,1.0603
"2.285/421.16517",2.0838,1.0592
"0.814/151.02144",2.083,1.0586
"1.100/469.09959",2.0468,1.0334
"0.815/184.05519",2.0456,1.0325
"1.689/293.04219",0.49437,-1.0163
"2.126/335.12942",0.49683,-1.0092
"0.751/423.02874",0.49763,-1.0069
"2.092/302.03422",0.49923,-1.0022
"1.028/258.18149",2.0012,1.0008
