"","Fold Change","log2(FC)"
"0.527/644.25980",8.4998,3.0874
"4.365/200.18199",0.11819,-3.0808
"1.455/165.10184",0.11849,-3.0771
"1.453/190.14409",0.11891,-3.0721
"0.652/144.06384",8.3959,3.0697
"4.996/262.15320",8.3955,3.0696
"4.666/254.13704",8.2705,3.048
"5.006/327.21269",8.2637,3.0468
"4.947/295.15443",8.2238,3.0398
"0.742/393.16899",8.2008,3.0358
"0.694/458.30751",8.1947,3.0347
"4.827/733.29209",0.12267,-3.0271
"0.767/276.14899",0.12302,-3.0231
"4.426/236.15176",0.12368,-3.0154
"4.300/316.11984",0.12597,-2.9888
"4.549/375.28443",7.8923,2.9805
"4.659/350.15565",7.8862,2.9793
"1.273/493.12417",7.8692,2.9762
"1.510/184.14382",0.12825,-2.963
"4.506/397.15717",0.12832,-2.9621
"0.778/215.14020",0.12929,-2.9513
"4.923/396.19978",7.6797,2.941
"1.117/428.22175",7.6624,2.9378
"4.810/379.06380",7.6573,2.9368
"0.875/279.11319",0.13106,-2.9317
"0.769/421.26515",0.13111,-2.9311
"4.702/431.11220",7.5989,2.9258
"4.407/295.11809",0.13247,-2.9163
"1.150/485.36573",0.13522,-2.8866
"4.311/346.99594",0.13639,-2.8742
"4.772/396.20070",7.3089,2.8696
"4.771/332.06992",0.13684,-2.8694
"4.407/147.11206",0.1369,-2.8688
"4.898/284.13749",7.3011,2.8681
"4.785/252.08436",0.13777,-2.8597
"4.328/337.15079",7.2455,2.8571
"2.903/297.08737",0.13816,-2.8555
"5.657/577.86073",7.2268,2.8534
"6.011/349.20089",7.1876,2.8455
"4.295/180.08769",0.13941,-2.8426
"4.687/263.63493",7.171,2.8422
"0.682/132.10030",0.13951,-2.8415
"1.580/344.25999",7.1611,2.8402
"0.769/135.09000",0.13998,-2.8367
"2.387/102.09030",0.14147,-2.8215
"1.102/547.48481",7.0439,2.8164
"0.735/593.21638",7.0192,2.8113
"4.780/425.05662",6.9966,2.8067
"4.924/348.21879",0.14355,-2.8004
"5.059/605.36512",6.9586,2.7988
"0.569/338.14365",0.14397,-2.7961
"1.162/118.12117",0.14408,-2.7951
"5.059/363.12235",6.9035,2.7873
"4.418/234.11038",0.14488,-2.7871
"1.068/141.06447",6.8798,2.7824
"0.527/645.26960",6.8689,2.7801
"4.753/234.14693",0.14627,-2.7733
"0.703/237.05463",6.7767,2.7606
"4.417/320.14475",6.7602,2.7571
"1.102/549.50021",6.7577,2.7565
"0.569/704.54347",6.7452,2.7539
"0.705/296.13147",6.7302,2.7506
"1.277/521.02286",6.705,2.7452
"5.359/360.08916",0.14957,-2.7411
"3.680/274.10888",0.14961,-2.7407
"6.007/230.14522",6.6769,2.7392
"0.754/278.14606",0.1499,-2.7379
"1.339/124.07452",0.15002,-2.7368
"1.176/198.07758",0.15057,-2.7315
"0.685/221.16687",6.6366,2.7304
"0.577/291.20012",0.15127,-2.7248
"6.145/184.07412",0.15247,-2.7134
"0.635/545.46905",6.5587,2.7134
"1.821/132.10033",0.15259,-2.7122
"1.160/210.12547",0.15265,-2.7117
"1.123/160.10622",6.5313,2.7074
"0.531/468.39971",6.5245,2.7059
"4.424/342.17075",6.5053,2.7016
"4.645/272.17541",6.4956,2.6995
"6.006/557.25944",6.4921,2.6987
"0.523/512.42969",6.4723,2.6943
"2.923/231.11408",0.15471,-2.6923
"0.865/342.10856",6.444,2.688
"5.535/553.15946",6.413,2.681
"0.644/167.06961",0.15602,-2.6802
"5.892/429.14797",0.15685,-2.6725
"4.824/324.06479",0.15769,-2.6648
"6.010/136.58832",6.3283,2.6618
"1.339/198.16045",0.15825,-2.6597
"0.562/191.15138",0.15859,-2.6566
"4.789/201.12379",6.2594,2.646
"1.092/486.20417",0.15983,-2.6454
"0.802/237.13617",6.2546,2.6449
"4.565/323.07565",0.16006,-2.6433
"4.324/285.07467",6.1992,2.6321
"0.710/152.06980",0.16158,-2.6297
"4.675/262.14338",6.1883,2.6295
"2.339/184.09459",0.1619,-2.6268
"4.608/399.98115",0.1628,-2.6189
"0.630/610.47221",6.1384,2.6179
"0.619/387.19046",0.1638,-2.61
"5.058/325.16504",6.0983,2.6084
"0.693/100.07365",0.16413,-2.6071
"5.117/426.21946",0.16499,-2.5995
"2.249/629.27566",0.16704,-2.5817
"1.472/260.11038",0.16732,-2.5793
"4.560/733.29565",5.9407,2.5706
"1.285/140.06863",5.9138,2.5641
"4.666/234.07436",0.16959,-2.5599
"4.600/503.14960",0.171,-2.548
"1.110/203.03158",0.17208,-2.5388
"4.258/88.03725",0.17328,-2.5288
"0.771/160.13252",5.7491,2.5233
"5.573/503.16028",5.7414,2.5214
"4.671/303.11741",0.17434,-2.52
"1.098/202.10785",0.17569,-2.5089
"4.643/337.08644",0.17608,-2.5057
"2.602/353.25322",0.17636,-2.5034
"4.257/116.03269",0.17641,-2.503
"4.869/451.29337",0.17698,-2.4983
"0.687/87.04142",5.6261,2.4921
"4.374/177.11499",5.5948,2.4841
"2.955/102.08948",0.17909,-2.4812
"1.101/258.07708",0.17921,-2.4803
"1.389/243.18649",5.5402,2.47
"4.485/168.98778",0.18143,-2.4625
"1.098/611.48388",5.4993,2.4592
"4.547/345.08441",5.4308,2.4412
"0.635/564.37561",5.4311,2.4412
"0.760/446.27135",5.3362,2.4158
"4.405/344.11255",5.3356,2.4157
"0.644/520.34733",5.3257,2.413
"5.747/491.80984",0.1883,-2.4089
"0.628/629.32909",5.3023,2.4066
"3.669/266.16340",0.19028,-2.3938
"4.704/261.15944",0.1904,-2.3929
"4.737/223.07572",0.19074,-2.3903
"0.626/652.43152",5.2114,2.3817
"5.485/138.97098",5.2053,2.38
"4.321/182.04455",5.1864,2.3747
"0.629/608.40473",5.1764,2.3719
"0.522/577.37984",5.1024,2.3512
"0.652/476.31954",5.1013,2.3509
"0.637/585.30489",5.0899,2.3476
"0.534/489.34343",5.0896,2.3475
"0.527/643.25245",5.0577,2.3385
"4.431/427.17400",5.0476,2.3356
"0.535/445.30213",5.0328,2.3314
"4.360/439.11200",0.19989,-2.3227
"5.577/581.16358",4.9133,2.2967
"4.917/425.05585",4.8187,2.2686
"0.665/432.29241",4.8074,2.2652
"0.519/600.48191",4.7486,2.2475
"5.379/201.63313",4.7438,2.2461
"4.556/744.27475",4.6109,2.2051
"0.527/526.41051",4.5666,2.1911
"4.918/386.73292",4.5361,2.1814
"0.644/541.27828",4.5218,2.1769
"3.664/174.08613",0.22447,-2.1554
"1.671/145.13199",0.22522,-2.1506
"1.273/658.25252",4.3957,2.1361
"5.310/215.64912",4.3489,2.1207
"5.861/230.63688",4.3262,2.1131
"4.914/463.01281",4.2889,2.1006
"4.551/742.28040",4.2826,2.0985
"0.669/439.73290",4.2591,2.0906
"0.819/210.12482",0.23512,-2.0885
"0.685/417.71968",4.223,2.0783
"0.694/395.70561",4.1947,2.0686
"1.094/224.95705",4.1369,2.0485
"0.843/104.10591",4.096,2.0342
"3.677/302.11708",0.24507,-2.0288
"4.360/395.10112",0.24536,-2.027
"0.653/497.24772",4.0197,2.0071
"1.219/599.15682",0.24978,-2.0013
"4.920/447.03642",3.9798,1.9927
"4.918/379.90032",3.9783,1.9921
"0.519/621.41529",3.9557,1.9839
"0.807/124.07393",0.25311,-1.9822
"4.493/150.97823",0.25335,-1.9808
"0.587/692.14834",3.8945,1.9614
"4.418/390.13966",0.26014,-1.9427
"0.694/340.13427",0.26089,-1.9385
"0.677/388.26474",3.8036,1.9274
"4.552/495.18421",3.7922,1.923
"4.914/500.96632",3.7289,1.8987
"0.635/174.18466",3.638,1.8631
"0.512/720.53931",3.6234,1.8573
"5.293/173.13477",3.5902,1.8441
"0.519/665.44417",3.549,1.8274
"0.662/453.22260",3.5462,1.8263
"0.527/591.36904",3.509,1.8111
"0.844/60.07871",3.4334,1.7796
"4.543/495.51946",3.3447,1.7419
"0.677/409.19516",3.3364,1.7383
"5.110/230.65572",3.3034,1.724
"5.752/201.63329",3.2834,1.7152
"4.481/349.97607",3.2828,1.7149
"5.296/143.60895",3.2278,1.6905
"0.727/245.41201",0.31157,-1.6824
"1.163/307.12888",3.2082,1.6818
"5.344/331.25189",3.1746,1.6666
"0.727/246.17400",0.31637,-1.6603
"0.788/266.65930",3.1586,1.6593
"0.513/411.80749",3.1048,1.6345
"4.960/798.82932",3.062,1.6145
"0.840/103.78735",3.0587,1.6129
"6.010/459.28609",3.0475,1.6076
"0.527/496.43315",3.0321,1.6003
"0.644/583.29371",3.0081,1.5889
"0.742/208.96269",2.9926,1.5814
"0.644/562.36160",2.9821,1.5763
"4.420/392.13724",2.966,1.5685
"1.689/148.13216",0.3372,-1.5683
"1.393/207.20748",2.9401,1.5559
"1.090/306.06588",0.34087,-1.5527
"3.667/236.15162",0.34242,-1.5462
"1.994/268.01764",2.9063,1.5392
"0.563/405.23398",2.8843,1.5282
"0.667/538.39292",2.8755,1.5238
"4.774/312.04478",0.34919,-1.5179
"4.785/463.01087",2.8628,1.5174
"0.744/363.15068",2.8309,1.5012
"5.234/317.26036",0.35357,-1.4999
"4.418/414.11840",2.7921,1.4814
"0.519/753.50175",2.7915,1.481
"0.527/666.21119",2.7882,1.4793
"4.769/392.01259",0.36139,-1.4684
"4.768/314.05898",0.36206,-1.4657
"0.667/460.32370",2.7562,1.4627
"1.960/305.97660",2.7547,1.4619
"0.727/562.86336",0.36686,-1.4467
"1.094/429.10640",0.36938,-1.4368
"1.218/597.16161",0.37048,-1.4325
"0.676/269.69510",2.6981,1.4319
"4.549/294.03294",0.37116,-1.4299
"4.600/334.19727",2.6806,1.4225
"4.524/464.09065",2.6654,1.4144
"6.002/221.63141",2.6639,1.4135
"0.696/365.16769",2.6451,1.4033
"0.659/518.33288",2.622,1.3907
"0.519/614.46476",2.6198,1.3895
"4.913/590.87410",2.6134,1.386
"0.577/598.31755",2.6053,1.3814
"0.577/642.34278",2.5808,1.3678
"0.744/370.25274",2.5694,1.3614
"4.407/430.09613",2.5504,1.3507
"0.801/307.12879",2.5459,1.3482
"4.440/205.15585",2.5198,1.3333
"0.744/325.19239",2.5187,1.3327
"2.003/230.06159",2.5047,1.3246
"0.544/298.17136",2.4972,1.3203
"1.994/143.02633",2.4964,1.3199
"1.052/307.12913",2.476,1.308
"1.450/198.16090",0.40589,-1.3008
"4.636/434.16028",0.40708,-1.2966
"4.403/326.03689",0.40741,-1.2955
"4.573/368.00974",0.41179,-1.28
"4.993/603.55036",2.4257,1.2784
"0.687/146.11679",2.4247,1.2778
"5.210/429.14679",0.4125,-1.2775
"0.727/284.13085",0.41319,-1.2751
"0.510/778.58376",2.3885,1.2561
"4.768/370.02709",0.41904,-1.2548
"4.760/355.08997",0.41914,-1.2545
"4.481/312.04395",0.4222,-1.244
"5.218/680.94914",0.42249,-1.243
"4.910/148.14308",0.42669,-1.2287
"4.597/378.18874",2.3412,1.2273
"1.494/85.07391",2.3333,1.2224
"3.685/260.05522",0.43003,-1.2175
"4.399/164.05486",0.43008,-1.2173
"5.568/459.28787",2.3043,1.2043
"5.295/345.26853",2.2928,1.1971
"0.509/405.77725",2.2888,1.1946
"0.752/115.75082",0.43796,-1.1911
"4.502/473.11399",0.43958,-1.1858
"4.480/368.01205",0.44053,-1.1827
"4.605/380.20538",2.2605,1.1767
"0.644/85.02602",2.2586,1.1754
"0.669/147.09051",0.44367,-1.1724
"4.358/183.16083",2.2507,1.1704
"5.360/296.07130",0.44558,-1.1662
"0.760/176.16439",2.2332,1.1591
"5.227/296.06989",0.44903,-1.1551
"1.344/307.12739",2.2147,1.1471
"2.310/558.17492",2.2099,1.144
"4.785/409.98662",0.45479,-1.1367
"4.321/200.05558",2.1973,1.1357
"5.448/216.20789",2.1946,1.134
"0.741/292.92690",2.1663,1.1153
"0.658/539.26263",2.1632,1.1132
"0.744/456.24852",2.1463,1.1018
"5.368/232.20460",0.46724,-1.0978
"2.910/216.16921",0.46831,-1.0945
"4.418/278.15571",2.1167,1.0818
"5.112/599.31479",2.113,1.0793
"4.660/304.20267",2.1125,1.0789
"0.719/351.20937",2.0993,1.0699
"4.993/602.88263",2.0891,1.0629
"0.710/605.80713",0.47898,-1.062
"4.277/311.06218",0.47946,-1.0605
"4.402/288.07865",0.48107,-1.0557
"0.751/116.10573",0.48161,-1.0541
"1.151/160.13255",2.07,1.0496
"0.633/288.67278",2.0579,1.0412
"4.481/350.00265",0.48612,-1.0406
"0.602/160.04183",2.0454,1.0324
"5.201/401.06812",0.49093,-1.0264
"0.801/164.08083",2.032,1.0229
"4.368/278.01053",0.49353,-1.0188
"0.734/556.40227",2.0222,1.0159
"3.677/177.13402",0.49743,-1.0074
"0.863/352.13569",2.0076,1.0055
