"","Fold Change","log2(FC)"
"3.677/259.99447",10.225,3.354
"3.668/256.08729",0.098,-3.3511
"4.702/431.11220",10.138,3.3416
"4.358/183.16083",0.098886,-3.3381
"1.102/385.01875",0.099134,-3.3345
"0.924/286.11016",0.099312,-3.3319
"0.765/420.30652",9.8139,3.2948
"0.744/576.34168",0.10471,-3.2556
"0.728/641.30305",0.10472,-3.2554
"3.680/274.10888",9.5365,3.2535
"2.233/376.13980",9.5345,3.2532
"0.612/247.01575",0.10632,-3.2335
"2.369/337.24015",9.2937,3.2162
"0.729/620.36756",0.1078,-3.2136
"3.669/266.16340",0.10781,-3.2134
"0.734/599.40981",0.10805,-3.2102
"0.585/387.22353",9.1336,3.1912
"0.694/395.70561",0.10971,-3.1883
"4.916/236.15184",0.11062,-3.1763
"0.560/461.29906",9.029,3.1746
"3.664/174.08613",0.11105,-3.1708
"3.673/144.10086",0.11136,-3.1667
"6.007/230.14522",8.8216,3.141
"0.744/597.27213",0.11336,-3.141
"3.663/90.05256",0.11348,-3.1395
"4.365/200.18199",0.11432,-3.1289
"1.994/143.02633",0.11454,-3.1261
"0.759/533.31626",0.1148,-3.1227
"1.453/190.14409",0.11501,-3.1201
"5.061/440.23663",0.11539,-3.1155
"0.685/417.71968",0.1154,-3.1153
"4.313/124.99820",0.1168,-3.0979
"0.865/342.10856",8.4388,3.077
"0.852/344.26070",8.4326,3.076
"0.767/276.14899",0.11899,-3.0711
"0.510/778.58376",8.3758,3.0662
"0.644/583.29371",0.12171,-3.0385
"6.006/557.25944",8.2043,3.0364
"0.798/181.10833",8.1769,3.0316
"5.662/475.37888",8.1509,3.027
"5.255/157.10781",0.12341,-3.0184
"5.177/225.16513",0.12404,-3.0111
"4.285/173.02090",0.12449,-3.0059
"4.328/337.15079",7.963,2.9933
"3.677/144.04646",7.9417,2.9894
"4.437/144.14763",0.1261,-2.9874
"0.875/279.11319",0.12677,-2.9797
"0.769/421.26515",0.12682,-2.9791
"4.381/270.17295",0.1275,-2.9715
"4.407/295.11809",0.12813,-2.9643
"4.324/285.07467",7.7713,2.9582
"2.915/152.07027",7.7539,2.9549
"5.662/563.82431",7.711,2.9469
"1.150/485.36573",0.1308,-2.9346
"2.364/361.18063",7.6128,2.9284
"4.438/127.12151",0.13144,-2.9275
"4.311/346.99594",0.13193,-2.9222
"3.683/304.12032",7.578,2.9218
"4.771/332.06992",0.13237,-2.9174
"4.407/147.11206",0.13242,-2.9168
"4.332/326.18492",7.4923,2.9054
"1.126/453.26051",7.4915,2.9053
"3.677/176.01090",7.4595,2.8991
"4.547/345.08441",7.439,2.8951
"4.295/180.08769",0.13485,-2.8906
"0.771/160.13252",7.3659,2.8809
"4.687/263.63493",7.333,2.8744
"5.059/605.36512",7.2843,2.8648
"5.175/583.21155",7.22,2.852
"0.703/237.05463",7.2155,2.8511
"3.641/60.05345",7.1916,2.8463
"0.569/338.14365",0.13926,-2.8441
"4.418/234.11038",0.14014,-2.8351
"1.051/285.01650",0.14075,-2.8288
"4.662/290.18601",0.14103,-2.8259
"4.753/234.14693",0.14148,-2.8213
"3.671/265.11646",7.0345,2.8145
"5.359/360.08916",0.14467,-2.7891
"3.677/122.06984",6.8884,2.7842
"0.644/163.11123",0.14535,-2.7824
"5.657/577.86073",6.8796,2.7823
"0.708/180.15772",6.8696,2.7802
"0.577/291.20012",0.14632,-2.7728
"5.058/325.16504",6.7997,2.7655
"6.145/184.07412",0.14748,-2.7614
"1.821/132.10033",0.1476,-2.7602
"3.677/302.11708",0.14954,-2.7414
"0.652/138.12692",6.6852,2.741
"0.510/406.78620",6.6838,2.7407
"1.094/224.95705",6.6781,2.7394
"0.705/296.13147",6.6311,2.7292
"0.644/167.06961",0.15091,-2.7282
"4.824/324.06479",0.15253,-2.7128
"6.011/349.20089",6.5094,2.7025
"1.092/486.20417",0.1546,-2.6934
"3.657/269.11416",0.15524,-2.6874
"4.947/295.15443",6.4157,2.6816
"4.917/425.05585",6.3993,2.6779
"4.659/350.15565",6.3953,2.677
"4.321/182.04455",6.3649,2.6701
"5.943/428.04682",0.15711,-2.6701
"4.608/399.98115",0.15747,-2.6669
"1.101/671.29339",6.3155,2.6589
"0.619/387.19046",0.15844,-2.658
"0.693/100.07365",0.15876,-2.6551
"5.117/426.21946",0.15959,-2.6475
"0.587/265.14715",0.16099,-2.6349
"2.249/629.27566",0.16158,-2.6297
"4.414/289.21108",0.16198,-2.6261
"2.210/564.25175",6.1325,2.6165
"0.687/87.04142",6.1027,2.6094
"4.560/733.29565",0.16453,-2.6036
"6.170/294.17804",6.0651,2.6005
"4.727/423.09473",6.0146,2.5885
