"","Fold Change","log2(FC)"
"2.099/365.14928",0.079671,-3.6498
"3.140/351.21732",12.316,3.6224
"2.759/349.13242",0.081823,-3.6114
"0.610/127.00342",12.162,3.6043
"2.132/783.26144",12.04,3.5898
"0.719/283.09643",0.083081,-3.5893
"2.114/450.10257",12.009,3.586
"1.395/333.17737",0.084379,-3.567
"1.794/517.17629",11.82,3.5631
"1.655/701.19097",11.712,3.5499
"2.187/274.03936",0.086908,-3.5244
"2.124/849.25219",11.409,3.5121
"0.724/531.09986",0.088014,-3.5061
"2.266/330.02856",0.088188,-3.5033
"0.607/170.99509",11.188,3.4838
"2.201/470.30870",11.148,3.4787
"2.198/647.20505",11.122,3.4753
"1.426/763.19241",11.095,3.4718
"1.293/482.12018",11.093,3.4715
"2.736/700.83457",11.066,3.468
"2.354/300.15672",0.090953,-3.4587
"0.651/281.05354",10.99,3.4581
"2.600/391.16272",10.984,3.4573
"0.565/142.99856",0.091462,-3.4507
"0.730/834.11964",0.092023,-3.4419
"0.728/850.10187",0.092371,-3.4364
"0.648/482.11845",0.093881,-3.413
"0.817/370.05563",10.607,3.4069
"0.455/259.07588",10.57,3.4019
"2.144/307.12255",10.559,3.4004
"0.617/577.06968",10.507,3.3933
"2.739/631.38389",10.489,3.3908
"2.235/304.04892",0.096005,-3.3807
"2.270/402.15773",0.096756,-3.3695
"2.134/449.09566",10.335,3.3695
"0.924/346.55899",0.097115,-3.3642
"0.801/346.56167",0.097121,-3.3641
"3.253/331.19114",0.097963,-3.3516
"2.123/620.70680",10.188,3.3487
"0.769/718.23517",10.167,3.3458
"0.769/161.04676",10.166,3.3456
"0.460/176.92498",0.098454,-3.3444
"2.235/373.20729",10.114,3.3382
"2.113/886.29392",10.057,3.3302
"0.624/267.10835",0.099461,-3.3297
"2.177/552.13695",0.099982,-3.3222
"2.278/381.17573",9.9964,3.3214
"0.735/290.03378",9.9142,3.3095
"2.657/426.19397",9.8313,3.2974
"0.979/340.12523",9.8298,3.2972
"0.811/381.12163",9.8212,3.2959
"2.110/325.71744",9.808,3.294
"0.978/243.16339",0.10196,-3.2939
"2.163/355.19708",9.7704,3.2884
"0.644/523.10151",9.7492,3.2853
"1.501/321.07240",0.1031,-3.2779
"2.148/385.25305",9.6887,3.2763
"0.761/566.15639",9.6463,3.27
"0.813/135.99752",9.632,3.2678
"0.925/694.12815",0.10426,-3.2618
"0.654/266.00281",0.10506,-3.2507
"2.404/489.23545",9.5103,3.2495
"2.157/674.34845",0.10553,-3.2443
"2.180/363.16659",9.4757,3.2442
"2.200/546.13489",0.10572,-3.2417
"2.724/389.17329",0.10607,-3.2369
"2.169/768.27150",9.4185,3.2355
"1.425/703.18749",9.3468,3.2245
"2.154/558.28911",9.3231,3.2208
"0.994/231.13446",0.10748,-3.2179
"1.044/605.37203",0.10756,-3.2168
"0.776/428.27990",9.282,3.2144
"2.504/564.27231",9.2098,3.2032
"0.782/586.19253",9.1568,3.1948
"2.147/559.19529",9.1413,3.1924
"3.565/329.04585",9.1241,3.1897
"3.107/201.14931",9.1044,3.1866
"0.555/152.97852",0.10994,-3.1852
"2.135/662.24178",0.10995,-3.1851
"0.980/612.10183",9.0536,3.1785
"1.061/166.05175",0.11094,-3.1722
"2.349/431.18443",9.0021,3.1703
"2.151/491.06654",0.11109,-3.1702
"0.825/414.18333",8.9322,3.159
"0.560/225.01980",8.8673,3.1485
"0.593/305.01348",0.11281,-3.148
"1.378/279.06202",0.11285,-3.1475
"0.781/148.06341",8.8505,3.1458
"2.778/731.32084",0.11387,-3.1345
"0.581/289.99377",0.11394,-3.1336
"2.241/414.23422",8.7638,3.1315
"0.878/675.08959",0.11441,-3.1277
"2.159/460.24039",8.7238,3.125
"0.577/158.05909",8.7183,3.124
"0.822/370.14789",8.6989,3.1208
"0.644/539.07673",8.6686,3.1158
"1.328/316.01227",8.644,3.1117
"0.632/302.03302",8.6418,3.1113
"0.460/130.03308",8.6406,3.1111
"2.150/461.22405",0.11594,-3.1086
"2.291/279.14538",8.6204,3.1078
"0.458/372.04059",0.11628,-3.1043
"2.160/327.94590",0.11641,-3.1028
"4.911/763.46826",8.5888,3.1025
"2.130/348.15923",8.5881,3.1023
"0.867/482.11930",0.11687,-3.0971
"2.703/553.26518",0.11705,-3.0948
"1.265/397.13572",8.5369,3.0937
"0.683/461.97081",8.507,3.0887
"0.695/569.14266",0.11807,-3.0823
"0.642/221.97592",0.1181,-3.0819
"2.127/634.30522",8.4497,3.0789
"0.799/694.12932",0.11881,-3.0733
"0.745/547.07410",8.402,3.0707
"0.785/369.04750",0.11907,-3.0701
"2.701/683.34242",8.3596,3.0634
"1.220/694.12456",0.11971,-3.0624
"0.452/546.05767",0.11994,-3.0597
"2.314/372.21105",8.3215,3.0569
"0.742/276.13965",8.2864,3.0507
"2.119/302.17185",8.2763,3.049
"0.740/620.10368",0.12085,-3.0487
"0.681/322.08127",8.272,3.0482
"0.460/696.87987",8.267,3.0474
"0.819/250.07208",0.12112,-3.0454
"2.251/788.38014",8.2366,3.0421
"0.990/587.21892",8.2306,3.041
"3.028/626.33149",8.2019,3.036
"0.568/362.04894",0.12196,-3.0356
"2.305/458.24325",8.1748,3.0312
"0.835/726.24298",8.1697,3.0303
"2.137/524.08913",8.1541,3.0275
"0.775/634.25587",8.1233,3.0221
"2.143/517.26241",8.1213,3.0217
"0.557/325.01092",0.12341,-3.0185
"2.148/557.19881",8.0956,3.0171
"1.101/266.16036",0.12418,-3.0095
"0.593/287.00246",0.12441,-3.0068
"3.144/265.14483",0.12451,-3.0056
"0.789/279.11662",8.0217,3.0039
"1.576/645.15851",0.12479,-3.0024
"1.252/346.05405",8.0118,3.0021
"0.568/116.97180",7.9447,2.99
"0.460/452.78273",7.9419,2.9895
"2.336/425.20208",7.9184,2.9852
"0.738/334.05447",7.8639,2.9752
"0.594/297.07442",7.8313,2.9693
"0.594/744.23043",0.1279,-2.967
"2.151/258.09181",7.6739,2.94
"0.870/346.56065",0.13081,-2.9345
"0.681/523.97411",7.641,2.9338
"2.651/271.11930",0.13131,-2.929
"0.744/684.23562",7.6066,2.9272
"2.173/329.18269",7.5934,2.9247
"2.139/364.98716",7.5875,2.9236
"0.578/285.10720",7.556,2.9176
"2.329/419.15933",0.13274,-2.9134
"0.972/164.89062",7.5165,2.9101
"0.575/294.02168",0.13344,-2.9058
"0.638/457.26340",7.4814,2.9033
"0.452/322.99250",0.13394,-2.9004
"1.047/295.11304",7.452,2.8976
"0.776/319.12836",7.4198,2.8914
"2.519/446.21558",7.3926,2.8861
"2.130/316.18860",7.3869,2.885
"0.958/619.99311",7.3614,2.88
"0.992/527.19632",7.3591,2.8795
"0.970/116.90670",7.3208,2.872
"0.687/406.98266",0.13711,-2.8666
"2.297/680.34263",7.2929,2.8665
"0.460/352.81805",7.2796,2.8639
"3.444/357.20555",0.13752,-2.8623
"2.203/410.14079",0.13766,-2.8608
"0.460/344.02923",0.13803,-2.8569
"0.543/340.00933",0.13808,-2.8564
"2.127/715.20926",7.2404,2.8561
"0.452/624.00408",7.1811,2.8442
"0.630/710.22719",7.1772,2.8434
"0.775/615.06866",7.1027,2.8284
"2.110/491.19120",7.1024,2.8283
"0.835/724.24315",7.0852,2.8248
"2.134/329.09263",7.0802,2.8238
"2.244/312.06469",0.14153,-2.8208
"0.586/218.10440",7.0022,2.8078
"0.625/248.12439",6.9816,2.8036
"1.938/497.05017",0.14349,-2.801
"0.819/377.03409",6.9228,2.7913
"2.705/1148.14419",0.14446,-2.7913
"0.577/259.13084",6.8998,2.7865
"0.826/332.12892",6.8826,2.783
"0.764/618.15660",6.8678,2.7798
"0.577/282.02760",0.1457,-2.779
"2.223/896.03847",0.14607,-2.7753
"0.742/393.15054",6.8364,2.7732
"0.719/413.10404",0.14636,-2.7724
"0.444/629.00679",0.1465,-2.7711
"0.677/330.04792",0.14731,-2.7631
"0.694/591.12330",0.14793,-2.757
"2.101/415.01685",0.14799,-2.7565
"0.596/674.15922",0.14824,-2.754
"2.773/548.27926",0.14849,-2.7515
"0.667/1040.17816",0.14864,-2.7501
"2.198/444.24444",6.7116,2.7467
"2.251/514.28679",0.14908,-2.7459
"2.199/1133.36654",6.6986,2.7439
"2.124/149.04710",6.6961,2.7433
"2.135/698.23684",6.695,2.7431
"0.922/386.14831",6.6862,2.7412
"2.251/429.23485",6.6759,2.739
"0.987/748.28700",6.6758,2.7389
"0.737/496.21450",0.15001,-2.7369
"0.977/285.10964",0.1502,-2.7351
"0.819/330.13076",6.6529,2.734
"1.366/129.05608",6.6429,2.7318
"0.460/115.00332",6.6381,2.7308
"0.951/855.08573",0.15109,-2.7265
"2.362/435.22449",6.6147,2.7257
"0.570/316.00487",0.15135,-2.7241
"0.741/953.14665",0.15193,-2.7185
"0.758/300.16334",6.5766,2.7173
"0.950/378.18052",6.5514,2.7118
"1.139/338.15989",6.5106,2.7028
"2.174/519.26844",6.4982,2.7001
"2.702/1160.54595",0.15404,-2.6986
"2.128/371.19356",0.15412,-2.6979
"1.144/384.18448",6.4387,2.6868
"2.225/458.26124",6.4336,2.6856
"0.673/835.04841",6.4245,2.6836
"0.785/345.09431",0.15589,-2.6814
"1.093/348.17018",6.4135,2.6811
"1.340/385.04250",0.15613,-2.6792
"0.578/295.06530",6.3998,2.678
"0.756/373.17184",6.3968,2.6774
"0.672/553.04584",0.15647,-2.676
"0.582/287.14788",6.3838,2.6744
"2.171/332.16070",6.3779,2.6731
"0.774/459.23007",6.345,2.6656
"0.747/873.13667",6.3208,2.6601
"0.629/516.13720",6.3067,2.6569
"0.748/278.05446",6.2979,2.6549
"2.317/389.10907",0.15884,-2.6543
"2.740/763.36150",0.15923,-2.6508
"0.939/1041.61567",0.15951,-2.6483
"0.742/650.25219",6.2662,2.6476
"0.838/608.07550",0.16048,-2.6395
"0.731/500.19657",0.16056,-2.6388
"0.594/722.25011",0.16128,-2.6324
"2.740/1076.10273",0.16147,-2.6306
"0.697/607.09884",0.16182,-2.6276
"1.347/204.06499",6.1766,2.6268
"0.447/406.99060",6.1693,2.6251
"0.787/545.16842",6.1673,2.6246
"0.743/563.04686",6.1524,2.6212
"0.576/665.09455",0.16262,-2.6204
"1.144/362.13839",6.1291,2.6157
"2.141/416.21362",6.116,2.6126
"2.224/884.03606",0.1645,-2.6039
"0.939/638.03142",0.16477,-2.6014
"2.551/233.04620",6.0674,2.6011
"0.951/742.01671",6.0652,2.6005
"0.726/842.27150",6.0355,2.5935
"2.684/255.12330",5.9991,2.5848
"0.794/320.00502",5.9958,2.584
"0.599/661.07297",5.9894,2.5824
"0.986/726.24579",5.9741,2.5787
"2.749/558.30036",0.16758,-2.5771
"2.186/331.17759",5.9665,2.5769
"0.664/704.10817",0.16797,-2.5737
"0.677/361.08729",5.939,2.5702
"0.787/404.17126",5.9379,2.57
"0.948/818.03713",5.9361,2.5695
"1.144/444.19506",5.9079,2.5626
"2.131/615.25121",5.8939,2.5592
"1.144/400.16022",5.8922,2.5588
"2.222/844.08968",0.17073,-2.5502
"2.230/387.22558",5.8139,2.5395
"1.342/421.16587",5.8005,2.5362
"2.283/896.32445",5.8,2.5361
"0.598/306.07366",0.17252,-2.5352
"0.777/299.13992",5.7888,2.5333
"0.451/129.01906",0.17346,-2.5274
"2.282/394.18050",0.17348,-2.5271
"1.144/324.16435",5.7614,2.5264
"0.802/132.02994",0.17408,-2.5222
"0.917/188.09313",0.17499,-2.5146
"0.835/748.28678",5.7026,2.5116
"2.701/1168.54711",0.17539,-2.5114
"0.942/408.01029",0.17559,-2.5097
"0.938/570.02295",0.17587,-2.5074
"0.888/613.04004",0.1759,-2.5072
"2.302/572.29586",5.6805,2.506
"0.650/329.08189",5.6755,2.5048
"0.460/415.04773",0.17671,-2.5005
"2.702/1015.48151",0.17728,-2.4959
"0.769/413.07579",0.17848,-2.4861
"2.279/529.03011",0.1797,-2.4764
"0.972/170.03945",5.5638,2.4761
"0.755/317.12935",0.18025,-2.4719
"2.144/368.13914",5.5398,2.4698
"0.888/684.97698",0.18095,-2.4663
"1.046/378.11204",0.18102,-2.4658
"1.123/318.05940",0.182,-2.458
"2.151/235.10955",5.4802,2.4542
"0.653/842.27124",5.4799,2.4541
"1.199/327.06853",5.468,2.451
"2.304/427.25596",5.458,2.4484
"1.044/444.19205",0.18417,-2.4409
"0.620/371.02748",5.4168,2.4374
"0.988/724.24678",5.3485,2.4191
"0.460/457.00584",5.3012,2.4063
"2.362/375.12970",5.2468,2.3914
"1.186/471.20877",5.2108,2.3815
"1.338/619.23288",0.19443,-2.3627
"2.649/631.34877",5.0585,2.3387
"0.708/302.18478",5.0445,2.3347
"5.111/791.50012",4.782,2.2576
"5.087/829.51194",4.719,2.2385
"1.771/384.16543",4.6735,2.2245
"1.779/324.14370",4.4363,2.1494
"5.105/765.47094",4.2906,2.1012
"0.751/423.02874",4.1593,2.0564
"5.086/805.46702",4.1145,2.0407
"2.076/235.10921",4.0874,2.0312
"2.471/307.08747",0.24486,-2.03
"0.551/175.02539",0.26444,-1.919
"2.307/861.02697",0.27605,-1.857
"2.231/808.11709",0.28582,-1.8068
"2.294/808.12121",0.28582,-1.8068
"1.403/369.15366",0.30131,-1.7307
"0.459/264.94302",0.30298,-1.7227
"2.228/403.55621",0.3125,-1.6781
"2.288/403.55643",0.3125,-1.6781
"2.481/444.69281",3.1872,1.6723
"2.576/901.48147",3.1491,1.6549
"0.822/304.04957",0.32594,-1.6173
"0.976/316.08230",3.0359,1.6021
"2.143/445.16678",2.9854,1.5779
"1.144/302.18407",2.9814,1.576
"2.126/335.12942",2.9798,1.5752
"2.152/292.16687",2.9288,1.5503
"0.444/390.11496",2.8752,1.5236
"2.219/784.14808",0.34804,-1.5227
"0.731/796.16521",0.34812,-1.5223
"2.219/255.08746",0.36145,-1.4681
"2.101/401.12551",0.36758,-1.4439
"2.353/336.13345",0.37023,-1.4335
"2.220/391.57013",0.3802,-1.3952
"0.679/469.09868",0.38126,-1.3912
"0.649/483.11599",0.38142,-1.3905
"0.582/286.02651",0.3829,-1.3849
"2.311/730.31002",2.591,1.3735
"2.478/891.38031",2.5833,1.3692
"2.099/403.12248",0.38739,-1.3682
"0.679/468.10296",0.39,-1.3584
"2.478/445.18657",2.5513,1.3513
"0.460/328.03412",0.39293,-1.3477
"1.788/286.18827",2.5413,1.3455
"2.220/528.05153",0.39747,-1.3311
"0.807/209.05668",2.5117,1.3287
"2.655/625.39274",2.5114,1.3285
"2.256/448.73416",2.5018,1.323
"2.481/890.39167",2.4924,1.3175
"0.460/478.97692",2.4633,1.3006
"0.619/250.00060",0.41128,-1.2818
"2.347/443.25049",2.4183,1.274
"0.822/354.17523",2.4164,1.2728
"0.735/462.22991",0.41527,-1.2679
"0.867/483.11500",0.42269,-1.2423
"0.583/301.16410",2.2993,1.2012
"1.419/210.08917",2.2174,1.1489
"0.460/133.01411",2.2094,1.1437
"2.405/367.19759",2.1926,1.1326
"0.460/261.07349",2.1902,1.1311
"0.452/617.12336",2.1883,1.1298
"0.460/598.91167",2.1783,1.1232
"0.739/855.25314",0.46033,-1.1193
"2.219/822.10349",0.46174,-1.1148
"0.584/226.97844",0.46184,-1.1145
"2.153/378.16962",0.46213,-1.1136
"2.329/455.13656",0.46233,-1.113
"0.684/450.09315",0.46548,-1.1032
"2.178/508.10102",0.46596,-1.1017
"0.460/426.00229",0.46748,-1.097
"0.460/359.03987",2.106,1.0745
"2.451/411.22157",2.0726,1.0514
"2.355/323.17171",2.0602,1.0428
"0.737/582.14609",0.4873,-1.0371
"0.839/570.11633",0.48766,-1.0361
"2.379/733.35945",2.0403,1.0288
"2.220/806.13234",0.49142,-1.025
"2.220/823.10395",0.49413,-1.017
"0.556/328.03271",0.49658,-1.0099
"2.407/769.41183",2.0083,1.006
"2.224/422.53183",0.49964,-1.001
