"","Fold Change","log2(FC)"
"2.377/184.05614",18.538,4.2124
"3.670/214.06564",0.055023,-4.1838
"2.479/325.15815",18.12,4.1795
"0.510/675.28654",17.248,4.1083
"2.231/319.22724",17.129,4.0984
"2.441/434.23376",16.971,4.085
"5.357/310.19225",0.059486,-4.0713
"6.018/429.17918",16.434,4.0386
"5.206/359.25698",15.137,3.92
"3.677/259.99447",15.008,3.9076
"1.289/305.97504",14.565,3.8644
"5.290/246.21981",0.068776,-3.862
"2.515/261.18287",14.535,3.8615
"1.281/531.17437",0.069451,-3.8479
"0.762/488.28339",14.171,3.8249
"0.527/607.31166",13.82,3.7886
"0.654/579.99962",0.073497,-3.7662
"4.307/242.05606",0.07408,-3.7548
"2.358/278.14614",13.392,3.7433
"2.349/216.12342",13.315,3.735
"4.776/238.07866",0.075544,-3.7265
"3.648/100.07335",0.075672,-3.7241
"2.169/805.26052",13.126,3.7144
"3.680/274.10888",12.551,3.6498
"0.540/485.15020",0.079726,-3.6488
"2.371/460.10552",0.080805,-3.6294
"5.059/605.36512",12.303,3.6209
"0.526/606.30129",12.139,3.6016
"0.852/344.26070",12.133,3.6009
"0.719/414.28038",0.083175,-3.5877
"3.657/269.11416",0.086112,-3.5376
"4.722/275.17453",0.086138,-3.5372
"3.683/268.02270",11.555,3.5304
"4.791/323.16141",11.531,3.5274
"4.640/446.18956",0.087008,-3.5227
"2.330/158.11636",11.425,3.5141
"2.485/143.65749",11.36,3.506
"3.677/132.01890",11.081,3.47
"5.318/379.09612",10.939,3.4515
"1.273/658.25252",10.913,3.4479
"0.574/352.12375",10.897,3.4459
"1.580/344.25999",10.893,3.4453
"0.719/351.20937",0.092937,-3.4276
"0.630/610.47221",10.677,3.4164
"1.056/500.16939",0.093793,-3.4144
"2.402/182.05812",10.53,3.3964
"3.668/256.08729",0.095942,-3.3817
"5.175/583.21155",10.393,3.3775
"4.780/299.69770",10.387,3.3767
"4.358/183.16083",0.096809,-3.3687
"2.496/144.10199",10.179,3.3475
"2.495/299.14185",10.137,3.3415
"3.673/144.10086",9.9884,3.3203
"3.683/304.12032",9.9809,3.3192
"2.482/182.05773",9.9361,3.3127
"5.342/365.08174",9.8083,3.294
"2.352/319.22693",9.7894,3.2912
"0.728/641.30305",0.10252,-3.286
"0.612/247.01575",0.10409,-3.2641
"3.641/60.05345",9.5151,3.2502
"5.285/475.12571",9.5092,3.2493
"0.729/620.36756",0.10554,-3.2442
"4.688/387.11185",0.10573,-3.2415
"4.770/324.96222",0.10616,-3.2357
"0.527/644.25980",9.3915,3.2314
"3.669/266.16340",0.10704,-3.2237
"2.414/305.21255",9.3286,3.2217
"6.006/557.25944",9.3187,3.2201
"0.694/395.70561",0.1074,-3.2189
"4.916/236.15184",0.1083,-3.2069
"2.252/158.11723",9.1747,3.1977
"1.492/212.10459",9.1424,3.1926
"1.287/509.09662",9.1312,3.1908
"3.665/206.10388",0.10984,-3.1865
"3.657/268.10845",0.10988,-3.186
"3.663/90.05256",0.1111,-3.1701
"4.365/200.18199",0.11192,-3.1595
"6.007/230.14522",8.9179,3.1567
"1.455/165.10184",0.11221,-3.1558
"0.759/533.31626",0.11239,-3.1534
"1.094/224.95705",8.885,3.1514
"1.453/190.14409",0.1126,-3.1507
"0.685/417.71968",0.11298,-3.1459
"0.731/594.35955",8.79,3.1359
"4.313/124.99820",0.11434,-3.1286
"1.068/141.06447",8.7416,3.1279
"2.463/184.05563",8.7347,3.1268
"3.671/267.11228",0.11619,-3.1054
"4.324/285.07467",8.5897,3.1026
"0.767/276.14899",0.11649,-3.1017
"4.736/67.05180",0.11755,-3.0887
"4.454/270.14701",8.4154,3.073
"0.644/583.29371",0.11915,-3.0691
"5.021/434.24300",8.3657,3.0645
"4.285/173.02090",0.12187,-3.0365
"0.800/132.13684",8.1982,3.0353
"0.778/215.14020",0.12243,-3.03
"2.397/343.16825",8.1623,3.029
"4.437/144.14763",0.12345,-3.018
"0.875/279.11319",0.12411,-3.0103
"0.769/421.26515",0.12416,-3.0098
"4.381/270.17295",0.12482,-3.0021
"5.662/475.37888",8.0105,3.0019
"4.407/295.11809",0.12544,-2.9949
"6.011/349.20089",7.9602,2.9928
"4.423/266.10936",0.12615,-2.9868
"1.109/461.14628",7.9044,2.9827
"0.577/223.12149",7.897,2.9813
"1.101/115.04833",7.8651,2.9755
"4.834/352.08596",0.12738,-2.9728
"0.660/276.21043",0.12768,-2.9694
"4.438/127.12151",0.12868,-2.9581
"4.311/346.99594",0.12916,-2.9528
"4.913/81.04237",7.7366,2.9517
"2.302/692.21991",7.7258,2.9497
"3.677/176.01090",7.724,2.9493
"4.771/332.06992",0.12959,-2.948
"4.407/147.11206",0.12964,-2.9474
"4.772/396.20070",7.6834,2.9418
"2.355/316.10090",7.6686,2.939
"5.662/563.82431",7.656,2.9366
"0.760/281.16392",7.6513,2.9357
"4.672/144.03886",7.6396,2.9335
"4.918/386.73292",0.13109,-2.9314
"4.295/180.08769",0.13202,-2.9212
"5.058/325.16504",7.5468,2.9159
"0.560/461.29906",7.5443,2.9154
"1.934/212.10305",7.5434,2.9152
"4.915/401.20502",7.5269,2.912
"0.703/237.05463",7.5104,2.9089
"4.702/431.11220",7.4992,2.9067
"2.387/102.09030",0.13396,-2.9001
"4.418/234.11038",0.1372,-2.8657
"4.668/252.08629",7.2229,2.8526
"0.760/326.22376",7.1912,2.8462
"4.550/502.27754",7.1345,2.8348
"0.705/296.13147",7.1331,2.8345
"5.657/577.86073",7.1051,2.8289
"4.670/216.06571",7.0934,2.8265
"5.059/363.12235",7.0677,2.8212
"5.359/360.08916",0.14163,-2.8198
"3.652/202.07173",0.14248,-2.8111
"3.673/341.82570",0.14274,-2.8085
"4.675/262.14338",6.9845,2.8041
"0.577/291.20012",0.14325,-2.8034
"5.586/331.22645",6.9761,2.8024
"1.535/203.13995",6.9587,2.7988
"1.101/671.29339",6.9568,2.7984
"1.506/244.20451",0.14377,-2.7982
"5.175/319.17727",6.9479,2.7966
"0.527/645.26960",6.9394,2.7948
"1.821/132.10033",0.1445,-2.7909
"2.923/231.11408",0.14651,-2.7709
"0.652/138.12692",6.8238,2.7706
"0.771/160.13252",6.7983,2.7652
"5.587/166.11380",6.7698,2.7591
"0.644/167.06961",0.14774,-2.7588
"1.052/184.03548",6.703,2.7448
"4.824/324.06479",0.14933,-2.7435
"3.667/236.15162",0.15001,-2.7369
"5.373/317.23474",6.6469,2.7327
"6.170/294.17804",6.6275,2.7285
"1.092/486.20417",0.15135,-2.724
"5.115/311.14754",6.5579,2.7132
"2.339/184.09459",0.15331,-2.7055
"5.943/428.04682",0.15381,-2.7007
"4.608/399.98115",0.15416,-2.6975
"4.769/401.20471",6.4743,2.6947
"0.652/144.06384",6.4402,2.6871
"0.685/221.16687",6.3565,2.6682
"0.587/265.14715",0.15761,-2.6655
"2.249/629.27566",0.15818,-2.6603
"4.332/326.18492",6.3129,2.6583
"4.414/289.21108",0.15858,-2.6567
"4.374/177.11499",6.2866,2.6523
"4.560/733.29565",0.16108,-2.6342
"1.285/140.06863",6.1978,2.6318
"0.865/342.10856",6.1643,2.6239
"4.419/338.15577",0.1625,-2.6214
"1.110/203.03158",0.16296,-2.6174
"4.388/270.06854",0.16372,-2.6107
"4.671/303.11741",0.1651,-2.5986
"0.669/439.73290",0.16558,-2.5944
"4.643/337.08644",0.16674,-2.5843
"4.815/209.00941",0.16687,-2.5832
"4.869/451.29337",0.16759,-2.577
"2.910/191.14927",0.16762,-2.5767
"0.687/87.04142",5.9567,2.5745
"4.923/396.19978",5.9557,2.5743
"1.592/244.20377",0.16897,-2.5652
"4.645/272.17541",5.913,2.5639
"4.684/341.05933",0.1705,-2.5522
"1.123/160.10622",5.8389,2.5457
"5.568/459.28787",5.8382,2.5455
"1.219/599.15682",0.17274,-2.5333
"4.443/214.06536",0.17321,-2.5294
"0.660/284.19080",5.7669,2.5278
"4.405/344.11255",5.7313,2.5189
"0.610/208.18127",5.6758,2.5048
"4.659/350.15565",5.6588,2.5005
"4.727/423.09473",5.6266,2.4923
"5.747/491.80984",0.17831,-2.4875
"3.664/174.08613",0.1836,-2.4454
"5.726/313.91161",0.18388,-2.4431
"5.452/265.01923",0.18528,-2.4323
"0.527/643.25245",5.3154,2.4102
"3.658/112.04841",0.19241,-2.3778
"3.657/270.12288",0.20145,-2.3115
"1.389/243.18649",4.9273,2.3008
"3.665/240.86866",0.20787,-2.2663
"0.513/411.80749",4.6031,2.2026
"6.010/459.28609",4.4113,2.1412
"4.403/326.03689",0.22968,-2.1223
"3.669/246.09250",0.23825,-2.0694
"4.402/288.07865",0.23948,-2.062
"5.112/599.31479",4.143,2.0507
"0.843/104.10591",4.1137,2.0404
"5.577/581.16358",4.0068,2.0024
"3.663/152.05558",0.2498,-2.0012
"4.485/168.98778",0.25583,-1.9668
"3.669/322.06002",0.2594,-1.9467
"5.573/503.16028",3.8301,1.9374
"0.844/60.07871",3.7863,1.9208
"5.379/201.63313",3.7465,1.9056
"2.310/558.17492",3.7101,1.8915
"2.357/132.09969",3.7047,1.8894
"3.677/177.13402",3.6139,1.8536
"6.002/221.63141",3.5847,1.8418
"4.415/296.10083",0.28833,-1.7942
"4.687/263.63493",3.4449,1.7844
"6.010/136.58832",3.3911,1.7618
"1.671/145.13199",0.29636,-1.7546
"5.115/615.28978",3.3052,1.7248
"0.587/692.14834",3.2774,1.7125
"5.368/232.20460",0.31109,-1.6846
"4.331/203.14003",0.3156,-1.6639
"3.678/134.07909",0.31753,-1.655
"4.360/439.11200",0.31959,-1.6457
"3.685/266.11711",3.1148,1.6392
"3.662/245.11623",0.32411,-1.6255
"3.673/288.05274",3.0603,1.6137
"1.319/198.07360",3.0508,1.6092
"5.535/553.15946",3.0503,1.6089
"3.660/124.03739",0.3281,-1.6078
"5.060/643.32524",3.0406,1.6044
"2.910/216.16921",0.33387,-1.5827
"0.840/103.78735",2.9778,1.5743
"1.393/207.20748",2.9723,1.5716
"0.788/266.65930",2.9598,1.5655
"0.509/405.77725",2.9424,1.557
"5.310/215.64912",2.9355,1.5536
"0.527/666.21119",2.8982,1.5351
"4.676/429.74933",0.34795,-1.5231
"2.364/190.10807",2.8732,1.5227
"4.352/296.02462",0.3492,-1.5179
"4.350/240.05592",0.35602,-1.49
"4.368/278.01053",0.35878,-1.4788
"3.674/132.07474",0.36452,-1.4559
"1.151/160.13255",2.705,1.4356
"1.339/124.07452",0.37173,-1.4277
"4.917/425.05585",2.6894,1.4273
"3.660/284.10374",0.37212,-1.4261
"2.689/507.29522",2.6851,1.425
"4.324/216.17246",0.37244,-1.4249
"5.110/230.65572",2.6406,1.4009
"5.227/236.15162",0.38078,-1.393
"3.660/139.91305",0.38445,-1.3791
"0.744/248.22445",2.5923,1.3742
"3.654/252.14671",0.3871,-1.3692
"3.671/306.06476",2.5825,1.3687
"5.116/577.33244",2.5802,1.3675
"0.510/778.58376",2.5642,1.3585
"5.110/655.24536",2.5436,1.3468
"1.218/597.16161",0.4004,-1.3205
"4.675/330.60299",0.40104,-1.3182
"5.310/298.19310",0.40229,-1.3137
"1.795/190.10775",0.40471,-1.305
"3.650/82.06270",0.40624,-1.2996
"3.655/205.11899",0.41288,-1.2762
"4.327/323.03110",2.3817,1.252
"2.658/469.33638",2.3784,1.25
"4.493/150.97823",0.42101,-1.2481
"3.649/128.06894",0.42245,-1.2432
"5.040/332.20979",2.3666,1.2428
"4.920/447.03642",2.3631,1.2407
"1.283/465.06133",2.3469,1.2307
"5.234/317.26036",0.42918,-1.2204
"4.660/174.05697",0.43033,-1.2165
"0.760/176.16439",2.3075,1.2063
"4.399/164.05486",0.44089,-1.1815
"4.827/733.29209",0.44216,-1.1774
"4.790/322.15991",2.245,1.1667
"4.277/311.06218",0.44609,-1.1646
"1.169/215.97905",2.2314,1.158
"0.687/146.11679",2.2101,1.1441
"0.544/298.17136",2.2026,1.1392
"4.918/379.90032",2.1924,1.1325
"4.914/500.96632",2.1808,1.1248
"4.914/142.09682",2.1787,1.1235
"4.914/463.01281",2.1683,1.1166
"4.494/515.18631",2.16,1.111
"4.543/495.51946",0.46398,-1.1079
"4.785/463.01087",2.154,1.107
"4.363/166.07029",0.4679,-1.0957
"4.774/312.04478",0.46902,-1.0923
"4.408/263.12645",0.46904,-1.0922
"3.677/216.08263",0.4706,-1.0874
"5.293/173.13477",2.1115,1.0782
"4.418/414.11840",2.1065,1.0748
"4.418/272.06799",0.47543,-1.0727
"4.418/390.13966",0.47927,-1.0611
"4.605/380.20538",2.0843,1.0596
"4.524/464.09065",2.0832,1.0588
"1.163/307.12888",2.0767,1.0543
"3.644/146.08098",0.4854,-1.0428
"4.779/315.11193",0.48573,-1.0418
"4.419/306.16467",2.0429,1.0306
"1.052/307.12913",2.0373,1.0266
"4.413/362.10918",0.49256,-1.0216
"0.801/307.12879",2.0254,1.0182
"1.321/389.94112",2.0135,1.0097
"4.418/290.21351",0.49739,-1.0076
"0.727/245.41201",0.49821,-1.0052
"0.694/308.98165",2.0045,1.0033
"4.431/231.94559",0.49986,-1.0004
